VaryasyonID,StokKodu,Barkod,StokAdedi
35717,IFN-5805-2,8681406537394,204
35432,001-018141,8696722803870,9
32060,001-018051,8680570141468,1
32985,FDS-8126,8681406538209,17
33563,FDS-8125,8681406538179,19
33565,FDS-8125,8681406538193,17
24811,MCT-1759,9000442049,28
33771,FDS-8033-1,9000454406,41
30843,001-018986,8680570234290,0
26837,001-018050,8680570118224,0
31366,IFN-5803-2,8681406520501,31
30676,SST-999,8681406519680,26
31428,001-018796,8680570202053,1
30717,SST-299,8681406531019,5
30876,PSN-4166,8681406529429,0
29607,IFN-1091,8681406530197,4
31147,NBL-1071,8681406533167,18
32685,SST-651,8681406536830,2
30982,IFN-2042,8681406533761,1
31048,IFN-2043,8681406533808,0
32679,SST-648,8681406536892,9
33918,SST-658,8681406536885,14
31137,IFN-2046,8681406533945,6
30867,PSN-3202,8681406536007,2
31040,DLD-6029,8681406534362,12
31453,002-000435-2,8680570453769,0
35118,PSN-3234,8681406536175,2
35126,PSN-3060,8681406536205,5
35311,FDS-4974-8,9000527686,49
35415,VNS-170,8681406536458,22
35721,IFN-5805-4,8681406537479,77
31893,DNR-5004,9000439052,1
19989,5002-D25,9000447186,2
31720,ECY-518,8681406502330,8
30963,VNS-8100-2,8681406511967,3
30964,VNS-8100-2,8681406511974,7
30965,VNS-8100-2,8681406511981,42
32048,001-018857,8680570214964,3
32049,001-018857,8680570214957,3
35743,SST-397,8681406516061,26
31581,SST-397,8681406516054,25
31585,SST-309,8681406516146,19
32263,001-018281,8696722848574,1
35718,IFN-5805-2,8681406537400,157
35717,IFN-5805-2,8681406537394,202
35433,001-018141,8696722803887,14
35434,001-018141,8680570451307,11
32106,001-018052-1,8696722649461,8
32107,001-018052-1,8696722649454,5
30662,SST-965,8681406519727,24
32748,SST-462,9000437273,43
32764,SST-458,9000437271,34
32960,SST-417,9000437259,32
32997,MRN-1705,9000452577,42
33041,MRN-1585,9000452471,47
33076,MRN-1612,9000452484,46
22894,MRN-1640,9000452511,49
30692,SST-346,8681406516115,24
33485,SST-073,9000437433,48
33512,TK-0148-2,9000450654,49
33847,SST-079,9000437318,40
34883,MRN-4008-1,9000454310,49
23727,FDS-8055,9000454268,45
23730,FDS-8120,9000454183,49
33736,FDS-8025,9000454063,41
33565,FDS-8125,8681406538193,15
33339,FDS-8128-1,9000454379,33
33342,FDS-8128-1,9000454382,32
33351,FDS-8139-2,9000454303,0
33352,FDS-8139-2,9000454304,0
33476,FDS-8083-3,9000453965,46
33775,FDS-8033-3,9000454109,47
33790,FDS-8061,9000454253,47
33822,FDS-8063-2,9000453974,31
33896,FDS-8039,9000454126,46
33999,FDS-8087-3,9000454147,42
32393,ECY-508,8681406513794,1
35447,ECY-592,8681406514067,0
35448,ECY-592,8681406514074,0
35449,ECY-592,8681406514081,1
35450,ECY-592,8681406514098,0
32271,001-018564,8680570131926,3
32272,001-018564,8680570131919,3
32273,001-018564,8680570131902,3
30842,001-018986,8680570234283,3
30843,001-018986,8680570234290,0
30845,001-018986,8680570234313,4
26570,001-016033,8680570115346,0
35363,ECY-644-1,8681406518614,4
31220,ECY-646,8681406519154,4
26837,001-018050,8680570118224,3
31446,001-018050,8696722402394,3
30674,SST-975,8681406519666,17
35613,IFN-5803-3,8681406520556,26
31366,IFN-5803-2,8681406520501,29
30676,SST-999,8681406519680,24
34650,001-018991,8680570235051,2
27898,MCT-305,12134223242842,49
28040,MCT-304,12134223242841,48
28128,MCT-5048-1,242701494561,0
28134,MCT-5048-1,242701495117,0
32556,MCT-5048-2,242702494567,0
31118,NBL-1046,8681406525773,5
31119,NBL-1046,8681406525780,23
31012,ECY-656,8681406526466,1
30718,SST-299,8681406531026,8
31430,PSN-4181,8681406528088,5
31431,PSN-4181,8681406528095,0
30725,PSN-4180,8681406529467,0
30831,PSN-4162,8681406529412,7
29157,PSN-4144,8681406529368,4
29240,IFN-1042,8681406528835,3
31566,IFN-1070,8681406529115,0
30820,IFN-1080,8681406529610,1
30823,IFN-1082,8681406529634,3
33152,SST-4014,9000504070,49
33669,SST-312,9000503839,46
30710,SST-4026,8681406530692,8
33264,SST-615,9000503958,44
33280,SST-795-3,8681406537097,9
30719,SST-921,8681406530722,26
29760,ENM-541,9000508466,48
33870,ENM-453,9000508766,48
33983,ENM-830,9000508713,47
30048,SST-295,9000520921,40
33828,SST-360,8681406536854,6
33860,SST-835-1,9000520907,44
32559,ENM-939,9000508580,47
33463,ENM-934,9000508878,48
30931,ECY-662,8681406532627,4
31204,ECY-668,8681406532917,1
31207,ECY-668,8681406532948,1
31219,ECY-666,8681406532849,4
30959,VNS-270-1,8681406533440,1
30879,IFN-1100,8681406534102,36
31461,IFN-3000-2,8681406533334,0
31462,IFN-3000-2,8681406533341,0
31463,IFN-3000-1,8681406533358,4
31464,IFN-3000-1,8681406533372,20
31465,IFN-3000-1,8681406533365,17
30980,IFN-2042,8681406533747,6
30981,IFN-2042,8681406533754,16
32690,SST-647,8681406536922,11
33900,SST-656,9000525794,45
33917,SST-658,8681406536878,8
30893,230-000244,8697951044270,1
31087,IFN-2045,8681406533884,4
30969,VNS-300-4,8681406534041,5
30970,VNS-300-4,8681406534058,6
31136,IFN-2046,8681406533938,11
30868,PSN-3202,8681406533570,11
31160,DLD-6026,8681406534232,6
30767,PSN-5002,8681406534386,8
34021,IFN-2053,8681406534751,3
34020,IFN-2053,8681406534744,21
34023,IFN-2056,8681406535291,11
34032,ECY-672,8681406534881,2
34034,ECY-672,8681406534904,1
34044,ECY-671,8681406534850,4
34056,IFN-2057,8681406535260,0
34060,ECY-674,8681406534980,3
34070,ECY-676,8681406535086,2
34106,FDS-8145,9000526995,49
34142,FDS-8002,9000526905,46
34206,FDS-8103,9000526937,49
34570,FDS-8524,9000527149,48
35097,SST-351,9000528177,43
35110,PSN-3273,8681406536120,5
35118,PSN-3234,8681406536175,0
35120,PSN-3234,8681406536199,5
35132,PSN-3262,8681406536052,13
35239,PSN-4270,8681406536366,9
35246,PSN-4200,8681406536274,2
35414,VNS-170,8681406536441,17
35439,MNR-801,8681406536632,6
35453,MNR-803,8681406536731,0
35722,IFN-5805-4,8681406537486,53
30964,VNS-8100-2,8681406511974,6
32050,001-018857,8680570214940,0
35432,001-018141,8696722803870,8
33503,TK-0114-2,9000450673,26
33513,TK-0148-2,9000450655,49
33612,TK-0117-3,9000450723,28
24287,FDS-8005,8681406538001,9
33562,FDS-8125,8681406538162,18
33331,FDS-8127-2,8681406538247,29
33343,FDS-8128-3,9000454038,39
33582,FDS-8035-3,9000454419,47
25464,FDS-5008-2,9000453833,49
33764,FDS-8046-2,9000454315,45
33772,FDS-8033-3,9000454106,48
33784,FDS-8080-3,9000453958,48
33824,FDS-8063-2,9000453976,39
33890,FDS-8094-3,9000454078,48
34342,SRS-8014,8681406518331,0
26563,283-000116,6923413845508,3
26594,283-000418,8680570150545,14
26597,230-000392,8680570124799,2
31286,DLD-6020-1,8681406521089,8
35613,IFN-5803-3,8681406520556,25
30675,SST-920,8681406519673,15
31073,ECY-598,8681406525056,0
30874,PSN-4122,8681406528064,5
32590,SST-379,9000503862,47
29569,SST-725,9000504171,42
33868,ENM-453,9000508764,48
31301,PSN-4226,8681406531996,7
30047,SST-295,9000520920,40
35744,SST-333-3,8681406538353,17
35354,VNS-100-3,8681406530838,1
35355,VNS-100-3,8681406530845,13
32728,ENM-558,9000508500,49
30879,IFN-1100,8681406534102,32
31463,IFN-3000-1,8681406533358,0
30969,VNS-300-4,8681406534041,4
31136,IFN-2046,8681406533938,10
34027,IFN-2055,8681406535253,4
34063,ECY-677,8681406535116,4
34068,ECY-676,8681406535062,3
35114,PSN-3260,8681406536021,6
35441,MNR-801,8681406536656,9
35464,SST-503,9000528704,48
30963,VNS-8100-2,8681406511967,2
30964,VNS-8100-2,8681406511974,3
31730,ECY-517,8681406506413,3
20752,TKT-104,8681406502682,5
32262,001-018281,8696722848581,2
31592,SST-330,8681406516030,0
35748,IFN-5805-2,8681406537417,96
35746,IFN-5805-2,8681406537394,202
35747,IFN-5805-2,8681406537400,156
35756,IFN-5805-1,8681406537332,156
35755,IFN-5805-1,8681406537325,209
35757,IFN-5805-1,8681406537349,104
32317,ME120-LC,8697789005870,0
32320,ME120-SH,8697789006846,0
35432,001-018141,8696722803870,7
32059,001-018051,8696722402523,3
32060,001-018051,8680570141468,0
32107,001-018052-1,8696722649454,4
32625,SST-101,8681406536793,4
32960,SST-417,9000437259,33
33319,SST-1005,9000525712,45
33329,SST-830,9000524214,40
30692,SST-346,8681406516115,23
33503,TK-0114-2,9000450673,27
33504,TK-0114-2,9000450674,46
32527,FDS-8072,9000454265,49
32774,FDS-8024-1,9000454400,49
33268,FDS-8027,9000454071,43
32984,FDS-8037,8681406538117,9
33345,FDS-8128-3,9000454040,39
33348,FDS-8139-1,9000454464,43
33739,FDS-8066-1,9000454371,43
33743,FDS-8066-2,8681406537240,21
33807,FDS-8060,8681406537196,8
31710,DLD-5005,8681406515071,25
25975,FML-358,8681406511752,1
32053,001-018049,8680570451284,3
31439,001-018790,8680570201292,4
30989,NBL-1038,8681406519048,16
30678,SST-945-1,8681406519734,14
31129,DLD-6021-1,8681406521348,7
31255,DLD-6003-2,8681406522222,0
31107,ECY-648,8681406521836,0
30672,SST-832,8681406519697,7
35613,IFN-5803-3,8681406520556,22
31367,IFN-5803-2,8681406520518,2
30676,SST-999,8681406519680,23
30698,SST-322,8681406522123,20
34613,DLD-6023-1,8681406522345,4
34602,CH-0506-1,8681406522796,8
34651,001-018991,8680570235068,11
31342,IFN-5804-5,8681406521041,3
31063,ECY-597,8681406514234,1
30758,DGL-7301,8681406535642,3
30684,SST-294,8681406526268,11
30706,SST-331-2,8681406530647,22
30810,001-018989,8680570234429,2
31449,001-018274,8696722853691,0
33902,SST-229,243728499844,49
31577,SST-347,8681406528712,19
35245,PSN-4104,8681406529191,6
30823,IFN-1082,8681406529634,2
31034,NBL-1066,8681406529566,0
32621,SST-14,8681406537585,3
35459,SST-3018-1,9000528883,46
32501,"SST-840 ",9000504036,43
30679,SST-795-2,8681406534652,16
33279,SST-795-3,8681406537080,14
33280,SST-795-3,8681406537097,10
33632,SST-621,9000503966,47
30852,PSN-4223,8681406531941,7
31479,PSN-4252,8681406532054,2
31575,SST-367,8681406533099,12
33727,SST-291,9000520893,41
35046,VNS-300-1,8681406530920,0
30931,ECY-662,8681406532627,3
31207,ECY-668,8681406532948,2
31216,ECY-666,8681406532818,8
32686,SST-651,8681406536847,1
32688,SST-643,8681406536823,5
31463,IFN-3000-1,8681406533358,27
31464,IFN-3000-1,8681406533372,19
31465,IFN-3000-1,8681406533365,12
30996,IFN-2047,8681406533709,1
30999,IFN-2047,8681406533730,2
32689,SST-647,8681406536915,14
31086,IFN-2045,8681406533877,1
30968,VNS-300-4,8681406534034,19
30869,PSN-3202,8681406533563,7
31158,DLD-6026,8681406534218,5
31159,DLD-6026,8681406534225,5
31160,DLD-6026,8681406534232,5
31451,002-000435-2,8680570453745,0
31454,002-000435-1,8680570464260,2
34014,IFN-2054,8681406535208,2
34021,IFN-2053,8681406534751,2
34025,IFN-2056,8681406535314,7
34027,IFN-2055,8681406535253,3
34030,ECY-672,8681406534867,0
34032,ECY-672,8681406534881,0
34034,ECY-672,8681406534904,0
34044,ECY-671,8681406534850,3
34040,ECY-671,8681406534812,6
35095,SST-395,9000528179,46
35097,SST-351,9000528177,44
35098,SST-351,9000528178,39
35101,SST-519-1,9000528184,45
35120,PSN-3234,8681406536199,2
35134,PSN-3262,8681406536076,11
35414,VNS-170,8681406536441,14
35423,VNS-420-1,8681406536533,4
35427,VNS-9030,8681406536496,3
35444,MNR-802,8681406536687,4
35632,SST-1033,9000528835,48
35706,VNS-300-5,8681406537288,1
35751,IFN-5805-4,8681406537486,53
35750,IFN-5805-4,8681406537479,77
35749,IFN-5805-4,8681406537462,108
35754,IFN-5805-3,8681406537455,60
35753,IFN-5805-3,8681406537448,86
35752,IFN-5805-3,8681406537431,116
35433,001-018141,8696722803887,13
30674,SST-975,8681406519666,16
31300,PSN-4226,8681406531989,11
32842,SST-837,8681406537424,9
30879,IFN-1100,8681406534102,29
31464,IFN-3000-1,8681406533372,18
31465,IFN-3000-1,8681406533365,11
31136,IFN-2046,8681406533938,9
35452,MNR-803,8681406536724,1
20037,5002-S106,8681406512186,1
30963,VNS-8100-2,8681406511967,1
30965,VNS-8100-2,8681406511981,40
31855,MND-3026-4,8681078435738,11
31864,LNT-8022-2,8681078446499,4
21260,SST-765,9000437597,46
31878,UPL-60003-1,9000527326,0
21684,MSP-10000-42,9000451043,2
21722,MSP-10000-48,9000451777,2
33682,M-359,9000451118,48
35748,IFN-5805-2,8681406537417,95
35746,IFN-5805-2,8681406537394,200
22277,SST-760,9000437573,37
31512,DLD-7009,8681406524363,1
22893,MRN-1640,9000452510,49
33449,SST-1591,9000448493,49
33422,SST-1574,9000448454,48
33499,TK-0114-3,9000450679,42
33504,TK-0114-2,9000450674,44
33510,TK-0148-1,9000450649,34
33853,SST-219,9000437437,46
32776,FDS-8024-1,9000454402,48
32777,FDS-8024-2,9000454094,48
23759,FDS-8121,9000454212,49
32941,FDS-8124,9000454234,47
35739,FDS-8030-5,9000454235,37
33736,FDS-8025,9000454063,40
32983,FDS-8037,8681406538100,8
32990,FDS-8012,9000453927,47
33169,FDS-8111,9000454278,47
33183,FDS-8032-1,9000454424,39
24421,FDS-8105,9000454012,49
24440,FDS-4991-2,9000453667,49
24553,FDS-4993,9000453692,49
33361,FDS-8131,9000454296,32
33342,FDS-8128-1,9000454382,31
33343,FDS-8128-3,9000454038,38
33346,FDS-8128-3,9000454041,35
25454,FDS-5012-2,9000453871,49
33766,FDS-8046-2,9000454317,48
33767,FDS-8046-2,9000454318,43
31275,DLD-6014-1,8681406515200,3
34281,SRS-6024,8681406517686,2
34333,SRS-8011,8681406518249,1
34343,SRS-8014,8681406518348,0
34349,SRS-8016,8681406518430,2
34360,SRS-8014-1,8681406518362,1
30844,001-018986,8680570234306,1
26563,283-000116,6923413845508,2
26597,230-000392,8680570124799,1
26596,230-000392,8680570124782,4
31446,001-018050,8696722402394,1
30673,SST-900,8681406519642,24
35613,IFN-5803-3,8681406520556,21
31366,IFN-5803-2,8681406520501,28
30676,SST-999,8681406519680,20
30688,SST-3012,8681406522109,1
34087,230-000420,8697951095456,1
34651,001-018991,8680570235068,9
31119,NBL-1046,8681406525780,21
30706,SST-331-2,8681406530647,21
30810,001-018989,8680570234429,1
31361,001-018052-2,8696722649546,2
30829,PSN-4162,8681406529399,10
29215,IFN-1035,8681406528767,4
30821,IFN-1077,8681406529580,3
30822,IFN-1078,8681406529597,2
35460,SST-3018-1,9000528884,49
32814,SST-6515,8681406536779,8
32815,SST-6515,8681406536786,5
33560,SST-3016,8681406537646,9
30679,SST-795-2,8681406534652,15
32561,ENM-806,9000508697,49
32745,ENM-241,9000508663,49
33959,ENM-891,9000508851,48
33981,ENM-830,9000508711,45
30794,PSN-4212,8681406531910,4
32842,SST-837,8681406537424,8
33724,SST-311,9000437334,42
33829,SST-360,8681406536861,8
35355,VNS-100-3,8681406530845,12
33610,SST-319-1,9000521778,31
30920,ECY-663,8681406532672,4
31206,ECY-668,8681406532931,3
31018,NBL-1073,8681406533266,5
30861,PSN-4164,8681406533396,2
31329,PSN-4160,8681406533389,4
30879,IFN-1100,8681406534102,24
31463,IFN-3000-1,8681406533358,19
31464,IFN-3000-1,8681406533372,17
31465,IFN-3000-1,8681406533365,10
33569,SST-684,8681406537035,8
30872,PSN-3203,8681406531446,12
30969,VNS-300-4,8681406534041,0
31135,IFN-2046,8681406533921,5
31137,IFN-2046,8681406533945,4
30869,PSN-3202,8681406533563,6
31010,DLD-6028,8681406534348,5
31158,DLD-6026,8681406534218,4
30776,PSN-6075,8681406534287,4
30761,PSN-6042,8681406534317,3
30763,PSN-6064,8681406534409,2
31455,002-000435-1,8680570464277,2
34067,ECY-676,8681406535055,3
34072,ECY-678,8681406535154,4
34088,DRY-284,8681406505003,2
34089,DRY-284,8681406505010,2
34842,MRN-1595-2,9000527410,49
34990,FDS-4995-1,9000527801,49
35101,SST-519-1,9000528184,43
35108,SST-806,9000528181,48
35110,PSN-3273,8681406536120,3
35120,PSN-3234,8681406536199,1
35415,VNS-170,8681406536458,23
35419,VNS-420-2,8681406536588,3
35441,MNR-801,8681406536656,8
35730,MSP-52657-2,8681406537516,11
31893,DNR-5004,9000439052,0
35762,DRY-334,8681406538551,3
35763,DRY-334,8681406538568,5
35764,DRY-334,8681406538575,5
19894,SST-755,9000437547,42
31674,NBB-4285-1,8693948455098,4
31685,DLD-5043,8681406512308,1
31689,DLD-5044,8681406512346,2
31720,ECY-518,8681406502330,4
30963,VNS-8100-2,8681406511967,0
30964,VNS-8100-2,8681406511974,0
30965,VNS-8100-2,8681406511981,19
31731,ECY-517,8681406506420,1
20718,TKT-103,8681406502736,2
20752,TKT-104,8681406502682,4
20786,TKT-100,8681406502866,0
31752,ECY-629,8681406508394,3
32039,DRY-253,8681406538506,11
32040,DRY-253,8681406538513,9
32044,001-018806,8680570206280,0
32048,001-018857,8680570214964,4
32049,001-018857,8680570214957,1
32088,OTS-2655-6,8698965517576,2
21722,MSP-10000-48,9000451777,1
35743,SST-397,8681406516061,15
31581,SST-397,8681406516054,12
31584,SST-309,8681406516139,32
31585,SST-309,8681406516146,25
33680,M-348,9000451127,47
31588,SST-354,9000437360,0
31589,SST-354,9000437361,3
32268,001-018270,8696722848260,0
35718,IFN-5805-2,8681406537400,148
35719,IFN-5805-2,8681406537417,90
35717,IFN-5805-2,8681406537394,189
35714,IFN-5805-1,8681406537325,205
35715,IFN-5805-1,8681406537332,152
35716,IFN-5805-1,8681406537349,103
32327,SMB142EKRU,8690216334802,0
35433,001-018141,8696722803887,10
35434,001-018141,8680570451307,6
32353,DRY-252,9000438380,7
31695,ECY-510,8681406506383,1
32059,001-018051,8696722402523,0
32107,001-018052-1,8696722649454,0
30662,SST-965,8681406519727,22
32625,SST-101,8681406536793,27
32626,SST-101,8681406536809,20
32960,SST-417,9000437259,32
32996,MRN-1440,9000452440,45
33008,MRN-1680,9000452547,45
33018,MRN-1510-1,233273498300,48
33079,MRN-1612,9000452487,37
33110,MRN-1580,9000452466,46
34856,MRN-1632,9000452506,48
30686,SST-910,8681406519758,34
33330,SST-830,9000524215,39
33359,SST-904,9000437246,37
30692,SST-346,8681406516115,39
30693,SST-346,8681406516122,38
35696,SST-334,8681406527241,28
35697,SST-334,8681406527258,30
33507,TK-0148-1,9000450646,42
33518,TK-0148-3,9000450664,40
23190,SST-345,9000437353,34
30696,SST-303,8681406516016,6
30702,SST-333-1,8681406519628,18
30703,SST-333-1,8681406519635,19
33852,SST-213,9000437381,20
23246,SST-202,9000437369,22
34757,SST-1483,8681406531071,47
33930,SST-1020,9000437180,43
32602,FDS-8104,9000453991,48
32705,FDS-8101,9000454143,48
32713,FDS-8097-2,9000454332,48
32773,FDS-8024-1,9000454399,47
32870,MCT-1002,9000439936,48
32913,FDS-8043,9000454255,32
32916,FDS-8043,9000454258,46
23729,FDS-8055,9000454270,47
35740,FDS-8030-5,9000454236,0
35741,FDS-8030-5,9000454237,0
35739,FDS-8030-5,9000454235,0
32947,FDS-8030-2,9000454444,0
32953,FDS-8030-4,9000454454,46
32962,FDS-8077,9000454248,48
32973,FDS-8075,8681406538124,9
32974,FDS-8075,8681406538131,8
33738,FDS-8025,9000454065,46
33572,FDS-8026,9000454068,47
33269,FDS-8027,9000454072,47
32981,FDS-8037,8681406538087,8
32982,FDS-8037,8681406538094,10
32983,FDS-8037,8681406538100,9
33195,FDS-8048,9000454101,49
32985,FDS-8126,8681406538209,16
32986,FDS-8126,8681406538216,16
32988,FDS-8126,8681406538230,19
24095,FDS-3021,9000453278,49
33148,FDS-8013,8681406538049,8
33149,FDS-8013,8681406538056,9
33150,FDS-8013,8681406538063,6
33151,FDS-8013,8681406538070,9
24289,FDS-8005,8681406538025,9
33562,FDS-8125,8681406538162,17
33563,FDS-8125,8681406538179,17
33564,FDS-8125,8681406538186,16
33565,FDS-8125,8681406538193,16
33162,FDS-8130,8681406538285,19
33164,FDS-8130,8681406538308,19
24413,FDS-8105,9000454004,48
35758,FDS-8105,9000454010,50
35759,FDS-8105,9000454011,50
35760,FDS-8105,9000454012,49
35761,FDS-8105,9000454013,50
35389,FDS-4995-5,9000528349,0
35373,FDS-4994-2,9000528345,49
24561,FDS-4993,9000453700,48
33284,FDS-8083-1,9000454354,49
24842,FDS-1130,9000452917,49
33360,FDS-8131,9000454295,36
33361,FDS-8131,9000454296,29
33363,FDS-8131,9000454298,32
33332,FDS-8127-2,8681406538254,29
33334,FDS-8127-2,8681406538278,31
33341,FDS-8128-1,9000454381,43
33345,FDS-8128-3,9000454040,38
33353,FDS-8139-2,9000454305,37
33354,FDS-8139-2,9000454306,43
33476,FDS-8083-3,9000453965,45
33535,FDS-8081,9000454083,41
33641,FDS-8062,8681406537219,22
33642,FDS-8062,8681406537226,18
33661,FDS-8083-2,9000454355,47
25454,FDS-5012-2,9000453871,0
33743,FDS-8066-2,8681406537240,23
33744,FDS-8066-2,8681406537257,23
33770,FDS-8033-1,9000454405,43
33772,FDS-8033-3,9000454106,0
33773,FDS-8033-3,9000454107,0
33774,FDS-8033-3,9000454108,0
33804,FDS-8060,8681406537165,9
33805,FDS-8060,8681406537172,7
33807,FDS-8060,8681406537196,6
33808,FDS-8058,9000453930,47
33819,FDS-8063-1,9000454368,34
25719,FDS-8102,9000454024,49
33898,FDS-8039,9000454128,47
31710,DLD-5005,8681406515071,26
31711,DLD-5005,8681406515088,20
31821,DLD-6003-1,8681406515279,0
31275,DLD-6014-1,8681406515200,2
32395,ECY-508,8681406513817,0
32393,ECY-508,8681406513794,0
31848,ECY-630,8681406514302,5
31849,ECY-630,8681406514296,5
31744,ECY-632-1,8681406514388,0
32051,001-018049,8696722649157,2
32052,001-018049,8696722649164,4
32053,001-018049,8680570451284,0
32271,001-018564,8680570131926,0
32273,001-018564,8680570131902,1
26441,MSP-105119,8681406517945,2
26488,MSP-105151,8681406517969,9
31440,001-018790,8680570201308,4
32239,278-000821,8697951059069,1
30972,DLD-5002-2,8681406521867,8
30842,001-018986,8680570234283,2
30845,001-018986,8680570234313,2
26563,283-000116,6923413845508,1
26597,230-000392,8680570124799,0
30989,NBL-1038,8681406519048,15
31285,DLD-6020-1,8681406521096,3
30678,SST-945-1,8681406519734,11
31129,DLD-6021-1,8681406521348,5
31252,DLD-6003-2,8681406522208,1
31254,DLD-6003-2,8681406519956,2
26796,148-000236,240758489357,0
28712,148-000236,8680570197007,0
28711,148-000236,8680570196994,1
29696,148-000236,8680570197021,0
31446,001-018050,8696722402394,0
31447,001-018050,8680570118439,2
30704,SST-314,8681406522147,13
30995,ECY-647,8681406521812,5
30672,SST-832,8681406519697,5
30674,SST-975,8681406519666,34
30673,SST-900,8681406519642,22
30713,SST-336,8681406519765,11
35613,IFN-5803-3,8681406520556,12
31366,IFN-5803-2,8681406520501,15
31367,IFN-5803-2,8681406520518,0
30676,SST-999,8681406519680,22
30698,SST-322,8681406522123,19
34607,DLD-6023-2,8681406522369,4
34601,CH-0809-2,8681406523540,0
34649,001-018991,8680570235044,12
31664,001-018303,8696722862297,1
31342,IFN-5804-5,8681406521041,5
31353,001-018988,8680570234368,0
31356,001-018988,8680570234399,2
31613,001-018584,8680570141963,1
31063,ECY-597,8681406514234,2
33843,MCT-5001-2,242358493132,49
31118,NBL-1046,8681406525773,6
31119,NBL-1046,8681406525780,20
31120,NBL-1046,8681406525797,20
31660,001-018795,8680570202022,3
31661,001-018795,8680570202015,3
35350,ECY-657,8681406526589,2
35353,ECY-657,8681406536380,5
31014,ECY-656,8681406526480,5
31574,SST-812,8681406530630,1
30706,SST-331-2,8681406530647,19
30707,SST-331-2,8681406530654,18
32600,SST-363,243724498791,50
30810,001-018989,8680570234429,2
31360,001-018052-2,8696722649553,3
31361,001-018052-2,8696722649546,0
31428,001-018796,8680570202053,0
31429,001-018796,8680570202060,0
31326,PSN-4128,8681406528248,4
35738,SST-296,8681406537622,10
30715,SST-297,8681406530999,6
30716,SST-297,8681406531002,15
30717,SST-299,8681406531019,15
30718,SST-299,8681406531026,18
33904,SST-229,243728499846,46
31112,IFN-2001,8681406527371,8
31023,NBL-1060,8681406527678,0
31131,IFN-2005,8681406527524,7
31076,NBL-1063,8681406527814,1
30874,PSN-4122,8681406528064,0
30875,PSN-4122,8681406528071,1
31430,PSN-4181,8681406528088,3
30731,PSN-4125,8681406529269,1
30732,PSN-4125,8681406529276,5
30829,PSN-4162,8681406529399,9
30831,PSN-4162,8681406529412,6
29157,PSN-4144,8681406529368,4
30877,PSN-4166,8681406529436,3
30878,PSN-4166,8681406529443,0
29225,IFN-1048,8681406528897,4
29231,IFN-1033,8681406528743,6
29233,IFN-1038,8681406528798,1
30823,IFN-1082,8681406529634,1
30661,SST-928,8681406530685,29
32658,SST-389,9000503867,48
35460,SST-3018-1,9000528884,48
32804,SST-6510-1,9000504090,31
32805,SST-6510-1,9000504091,26
32814,SST-6515,8681406536779,9
32815,SST-6515,8681406536786,4
33560,SST-3016,8681406537646,8
33600,SST-070,8681406537134,4
30710,SST-4026,8681406530692,5
30720,SST-935,8681406530678,24
32673,SST-675,9000503979,44
32692,SST-611,9000503954,46
32937,SST-831,9000504030,48
33275,SST-795-1,8681406537042,16
33277,SST-795-1,8681406537066,13
30679,SST-795-2,8681406534652,13
30680,SST-795-2,8681406534669,20
33280,SST-795-3,8681406537097,9
33921,SST-800,9000504004,45
29621,IFN-1097,8681406530487,0
29623,IFN-1097,8681406530500,2
31389,230-00T111,8680570160667,2
32563,ENM-442,9000508673,48
30792,PSN-4212,8681406531897,3
30852,PSN-4223,8681406531941,6
31300,PSN-4226,8681406531989,10
31302,PSN-4226,8681406532009,4
31425,PSN-4224,8681406531972,7
31538,PSN-4253,8681406532061,2
31541,PSN-3223,9000520752,0
31542,PSN-3223,8681406531545,1
31543,PSN-3223,8681406531552,0
30020,PSN-4209,8681406531842,5
31559,PSN-4163,8681406531743,4
31561,PSN-4163,8681406531767,4
31563,PSN-4211,8681406531873,2
31564,PSN-4211,8681406531880,3
32503,SST-459,9000520903,48
32653,SST-396,9000520902,49
32662,SST-323,9000520922,44
32663,SST-323,9000520923,36
30047,SST-295,9000520920,39
32842,SST-837,8681406537424,9
31575,SST-367,8681406533099,11
31576,SST-367,8681406533105,19
33727,SST-291,9000520893,40
33828,SST-360,8681406536854,5
30771,PSN-6041,8681406532139,6
30779,"PSN-6022 ",8681406532115,1
35354,VNS-100-3,8681406530838,2
35355,VNS-100-3,8681406530845,13
35357,VNS-100-3,8681406530869,3
30944,VNS-100-2,8681406530807,1
30670,SST-642,8681406534065,17
30671,SST-642,8681406534072,0
30920,ECY-663,8681406532672,2
31052,NBL-1072,8681406533211,11
31082,NBL-1067,8681406532955,4
31084,NBL-1067,8681406532979,11
31080,NBL-1070,8681406533136,2
31203,ECY-668,8681406532900,2
31206,ECY-668,8681406532931,1
31215,ECY-666,8681406532801,3
31216,ECY-666,8681406532818,7
31217,ECY-666,8681406532825,6
32685,SST-651,8681406536830,3
32686,SST-651,8681406536847,12
32687,SST-643,8681406536816,4
32688,SST-643,8681406536823,4
30861,PSN-4164,8681406533396,1
30959,VNS-270-1,8681406533440,0
31329,PSN-4160,8681406533389,3
30774,PSN-5021,8681406532313,8
31320,PSN-4203,8681406532238,7
31371,ILK-273-5,8699956742960,0
31375,ILK-273-3,8699956742885,5
30848,230-000022-1,8697951009538,1
30849,230-000022-1,8697951009521,0
30879,IFN-1100-1,8681406534102,16
31461,IFN-3000-2,8681406533334,1
31463,IFN-3000-1,8681406533358,3
