VaryasyonID,Barkod,StokKodu,StokAdedi
39294,8681406540615,ASL-2000,25
39299,9000529764,FDS-8049-IND,0
39307,9000529759,FDS-8035-2-IND,0
39321,8681406540851,DLD-6033,14
39322,8681406540868,DLD-6033,27
39323,8681406540875,DLD-6033,23
39324,8681406540882,DLD-6033,7
39343,8681406540318,ECY-682,28
31689,8681406512346,DLD-5044,2
30965,8681406511981,VNS-8100-2,15
32039,8681406538506,DRY-253,9
35743,8681406516061,SST-397,0
31581,8681406516054,SST-397,18
32245,8681406535611,DGL-7229,1
31584,8681406516139,SST-309,28
35719,8681406537417,IFN-5805-2,61
35715,8681406537332,IFN-5805-1,125
35716,8681406537349,IFN-5805-1,71
31509,8681406524325,DLD-7009,9
31513,8681406524332,DLD-7009,6
35432,8696722803870,001-018141,13
35434,8680570451307,001-018141,11
35946,8681406501180,DLD-5002-1,34
35947,8681406501197,DLD-5002-1,30
32060,8680570141468,001-018051,10
32626,8681406536809,SST-101,4
35697,8681406527258,SST-334,20
31587,8681406516382,SST-308,26
32973,8681406538124,FDS-8075,5
32984,8681406538117,FDS-8037,6
32985,8681406538209,FDS-8126,5
33149,8681406538056,FDS-8013,4
33562,8681406538162,FDS-8125,13
33564,8681406538186,FDS-8125,5
33173,8681406542466,FDS-8127-3,28
33162,8681406538285,FDS-8130,12
33333,8681406538261,FDS-8127-2,22
33334,8681406538278,FDS-8127-2,27
33344,8681406542367,FDS-8128-3,8
33349,8681406539305,FDS-8139-1,20
33358,8681406542428,FDS-8127-1,28
33642,8681406537226,FDS-8062,15
33742,8681406539275,FDS-8066-1,28
33743,8681406537240,FDS-8066-2,14
31828,8681406514579,ECY-635,24
31829,8681406514586,ECY-635,7
31830,8681406514593,ECY-635,22
31693,8681406515064,DLD-5045,3
35449,8681406514081,ECY-592,29
31792,8681406514616,ECY-636,26
31845,8681406514265,ECY-630,17
31849,8681406514296,ECY-630,32
32271,8680570131926,001-018564,4
30843,8680570234290,001-018986,4
30844,8680570234306,001-018986,5
26595,8680570124751,230-000392,7
31286,8681406521089,DLD-6020-1,2
31254,8681406519956,DLD-6003-2,2
30672,8681406519697,SST-832,3
34083,8681406520624,IFN-5803-5,42
34393,8681406520464,IFN-5803-1,127
34620,8681406522451,ECY-634-2,1
31121,8681406525803,NBL-1046,6
31662,8680570202008,001-018795,0
30986,8681406527456,IFN-2003,1
35244,8681406529184,PSN-4104,2
30814,8681406529603,IFN-1079,2
30816,8681406529627,IFN-1081,5
30823,8681406529634,IFN-1082,0
33275,8681406537042,SST-795-1,14
30681,8681406534676,SST-795-2,23
33278,8681406537073,SST-795-3,14
33279,8681406537080,SST-795-3,11
30851,8681406531934,PSN-4223,1
31559,8681406531743,PSN-4163,1
31564,8681406531880,PSN-4211,3
32842,8681406537424,SST-837,0
35744,8681406538353,SST-333-3,16
31206,8681406532931,ECY-668,56
30849,8697951009521,230-000022-1,0
30879,8681406534102,IFN-1100-1,22
31461,8681406533334,IFN-3000-2,0
31462,8681406533341,IFN-3000-2,0
31465,8681406533365,IFN-3000-1,9
32631,8681406537110,SST-663,6
33568,8681406537028,SST-684,7
33918,8681406536885,SST-658,33
30868,8681406533570,PSN-3202,0
30869,8681406533563,PSN-3202,4
31162,8681406534195,DLD-6027,13
30780,8681406534447,"PSN-5082 ",5
30764,8681406534454,PSN-5052,1
34013,8681406534713,NBL-1074,4
34012,8681406534706,NBL-1074,16
34031,8681406534874,ECY-672,0
34039,8681406534805,ECY-670,0
34055,8681406535352,IFN-2057,0
34155,8681406542510,FDS-8148,8
34157,8681406542534,FDS-8148,9
35120,8681406536199,PSN-3234,3
35127,8681406536212,PSN-3060,10
35134,8681406536076,PSN-3262,6
35414,8681406536441,VNS-170-1,3
35415,8681406536458,VNS-170-1,24
35422,8681406536526,VNS-420-1,4
35424,8681406536465,VNS-9030,0
35425,8681406536472,VNS-9030,0
35621,8681406537158,SST-3009,7
35725,8681406537455,IFN-5805-3,45
35777,8681406539060,RSL-8027,3
35784,8681406538650,RSL-3128,6
35831,8681406538780,RSL-3141,4
35835,8681406538827,RSL-3145,10
35836,8681406538834,RSL-3145,6
35842,8681406538759,RSL-3137,2
35856,8681406538735,RSL-3136,9
35862,8681406538339,IFN-5805-5,12
35867,8681406539589,VNS-540-2,37
35865,8681406539565,VNS-540-2,32
35866,8681406539572,VNS-540-2,78
35870,8681406539459,VNS-535-1,52
35871,8681406539466,VNS-535-1,49
35874,8681406539411,VNS-170-2,49
35875,8681406539428,VNS-170-2,53
35876,8681406539435,VNS-170-2,24
35891,8681406539701,VNS-465-2,54
35894,8681406539329,VNS-470-1,23
35895,8681406539336,VNS-470-1,51
35908,8681406539862,VNS-455-1,53
35914,8681406539831,VNS-450-2,25
35915,8681406539848,VNS-450-2,27
35990,8681406541582,RSL-3161,8
39209,9000529663,FDS-4004-IND,0
39225,8681406535444,IFN-2060,0
39243,8681406541230,ASL-2008,19
39245,8681406541216,ASL-2008,38
39248,8681406542206,ASL-2013,30
39252,8681406541353,ASL-2009,38
39290,8681406540653,ASL-2001,24
39295,8681406540622,ASL-2000,54
39299,9000529764,FDS-8049-IND,1
39341,8681406542831,IFN-1118,41
39343,8681406540318,ECY-682,26
39361,8681406542749,ASL-2016,27
39366,8681406542794,ASL-2018,11
39373,9000529850,FDS-8145-IND,0
39385,9000529841,FDS-8129-2-IND,2
39388,9000529905,MRN-1632-IND,0
39401,9000529822,FDS-8079-IND,1
39418,9000529825,FDS-8083-2-IND,0
39428,9000529938,NRT-1590-IND,0
39439,9000529928,NRT-1420-IND,0
39445,9000529945,NRT-4018-IND,0
39452,9000529952,NRT-4330-IND,0
39455,9000529959,NRT-4618-IND,0
39472,9000529961,NRT-5111-IND,0
32986,8681406538216,FDS-8126,6
33347,8681406539282,FDS-8139-1,22
26488,8681406517969,MSP-105151,7
31502,8681406524493,DLD-7011,8
35882,8681406539657,VNS-500,2
35764,8681406538575,DRY-334,3
32039,8681406538506,DRY-253,8
32046,8680570206266,001-018806,3
35718,8681406537400,IFN-5805-2,122
35719,8681406537417,IFN-5805-2,58
35717,8681406537394,IFN-5805-2,145
32060,8680570141468,001-018051,9
30662,8681406519727,SST-965,16
35697,8681406527258,SST-334,19
31587,8681406516382,SST-308,24
32974,8681406538131,FDS-8075,7
32975,8681406538148,FDS-8075,8
32986,8681406538216,FDS-8126,5
32988,8681406538230,FDS-8126,12
33149,8681406538056,FDS-8013,3
33564,8681406538186,FDS-8125,4
33163,8681406538292,FDS-8130,8
33331,8681406538247,FDS-8127-2,24
33349,8681406539305,FDS-8139-1,18
33356,8681406542398,FDS-8127-1,28
33740,8681406539251,FDS-8066-1,31
35448,8681406514074,ECY-592,40
35932,8681406514418,ECY-633-1,27
32123,8696722846969,001-018260,3
26488,8681406517969,MSP-105151,5
31438,8680570201315,001-018790,4
30843,8680570234290,001-018986,3
26571,8680570115353,001-016033,0
30673,8681406519642,SST-900,14
34083,8681406520624,IFN-5803-5,34
34085,8681406520648,IFN-5803-5,53
34390,8681406520471,IFN-5803-1,113
34391,8681406520488,IFN-5803-1,74
34393,8681406520464,IFN-5803-1,121
30675,8681406519673,SST-920,9
30688,8681406522109,SST-3012,1
30839,8681406523021,CH-0343-5,6
34649,8680570235044,001-018991,6
31574,8681406530630,SST-812,43
31145,8681406533860,DLD-6025-1,2
31580,8681406527302,SST-344,6
31577,8681406528712,SST-347,13
30831,8681406529412,PSN-4162,4
29215,8681406528767,IFN-1035,2
32620,8681406537578,SST-14,1
30710,8681406530692,SST-4026,0
39204,8681406530661,SST-961,0
30663,8681406530715,SST-915,27
33279,8681406537080,SST-795-3,10
29628,8681406530555,IFN-1098,2
31540,8681406532085,PSN-4253,4
31559,8681406531743,PSN-4163,0
35744,8681406538353,SST-333-3,14
31195,8681406532887,ECY-667,30
31207,8681406532948,ECY-668,53
33901,8681406539794,SST-656,7
33917,8681406536878,SST-658,24
33918,8681406536885,SST-658,32
33920,8681406538490,SST-659,4
31533,8681406533549,PSN-3200,1
30968,8681406534034,VNS-300-4,3
30855,8681406533303,PSN-4227,6
35133,8681406536069,PSN-3262,24
35134,8681406536076,PSN-3262,4
35413,8681406536434,VNS-170-1,1
35706,8681406537288,VNS-300-5,5
35707,8681406537295,VNS-300-5,11
35708,8681406537301,VNS-300-5,25
35720,8681406537462,IFN-5805-4,68
35779,8681406539107,RSL-9012,4
35783,8681406538643,RSL-3128,9
35836,8681406538834,RSL-3145,4
35855,8681406538728,RSL-3136,6
35865,8681406539565,VNS-540-2,30
35866,8681406539572,VNS-540-2,76
35869,8681406539442,VNS-535-1,26
35870,8681406539459,VNS-535-1,48
35882,8681406539657,VNS-500,1
35885,8681406539688,VNS-500,2
35888,8681406539503,VNS-465-1,54
35897,8681406539350,VNS-470-1,21
35899,8681406539749,VNS-450-1,22
35905,8681406539381,VNS-470-2,56
35906,8681406539398,VNS-470-2,27
35907,8681406539855,VNS-455-1,23
35908,8681406539862,VNS-455-1,48
35923,8681406539947,RSL-5096,8
35925,8681406539923,RSL-2022,7
35926,8681406539930,RSL-2022,4
35944,8681406540011,ECY-569,8
39220,8681406535413,IFN-2059,3
39223,8681406535420,IFN-2060,2
39249,8681406542213,ASL-2013,28
39264,8681406542183,ASL-2012,13
39290,8681406540653,ASL-2001,25
39301,9000529766,FDS-8055-IND,0
39341,8681406542831,IFN-1118,37
39343,8681406540318,ECY-682,24
39360,8681406542732,ASL-2016,54
39394,9000529901,MRN-1595-1-IND,0
39413,9000529839,FDS-8111-IND,0
39483,9000530012,ORK-9900-IND,0
39489,9000529998,ORK-8300-IND,0
39495,9000529991,FDS-8140-2-IND,0
39500,9000529999,ORK-9300-IND,0
39511,8681406542558,ASL-2015,14
32986,8681406538216,FDS-8126,4
39311,9000529757,FDS-8033-3-IND,0
32377,8681406513169,CH-0117,2
34451,8681406517099,SRS-5021,1
34459,8681406517174,SRS-5023,2
31392,8681406529771,DGN-5307-4,4
39296,8681406540639,ASL-2000,53
31581,8681406516054,SST-397,12
31585,8681406516146,SST-309,13
32353,9000438380,DRY-252,2
35947,8681406501197,DLD-5002-1,28
35948,8681406501203,DLD-5002-1,9
32060,8680570141468,001-018051,10
32626,8681406536809,SST-101,1
30692,8681406516115,SST-346,25
30697,8681406516023,SST-303,4
32974,8681406538131,FDS-8075,8
32975,8681406538148,FDS-8075,7
32988,8681406538230,FDS-8126,13
33148,8681406538049,FDS-8013,1
33564,8681406538186,FDS-8125,3
33171,8681406542442,FDS-8127-3,25
33172,8681406542459,FDS-8127-3,29
33173,8681406542466,FDS-8127-3,26
33163,8681406538292,FDS-8130,7
33339,8681406542275,FDS-8128-1,9
33348,8681406539299,FDS-8139-1,14
33355,8681406542404,FDS-8127-1,27
33357,8681406542411,FDS-8127-1,28
33358,8681406542428,FDS-8127-1,25
33640,8681406537202,FDS-8062,16
33642,8681406537226,FDS-8062,14
33804,8681406537165,FDS-8060,6
33807,8681406537196,FDS-8060,2
33818,8681406539169,FDS-8063-1,14
31713,8681406515101,DLD-5005,16
31830,8681406514593,ECY-635,20
25974,8681406511745,FML-357,0
35936,8681406514456,ECY-633-1,60
32122,8696722846952,001-018260,3
32123,8696722846969,001-018260,2
34349,8681406518430,SRS-8016,1
34466,8681406517242,SRS-5025,2
31438,8680570201315,001-018790,5
30674,8681406519666,SST-975,21
35613,8681406520556,IFN-5803-3,74
35612,8681406520549,IFN-5803-3,126
35614,8681406520563,IFN-5803-3,73
34084,8681406520631,IFN-5803-5,36
34083,8681406520624,IFN-5803-5,26
34085,8681406520648,IFN-5803-5,48
31366,8681406520501,IFN-5803-2,50
31367,8681406520518,IFN-5803-2,34
31368,8681406520525,IFN-5803-2,50
34390,8681406520471,IFN-5803-1,107
34391,8681406520488,IFN-5803-1,70
34393,8681406520464,IFN-5803-1,116
30676,8681406519680,SST-999,27
31506,8681406524530,DLD-7011,9
39485,243029496975,ANABEL-1-IND,0
31119,8681406525780,NBL-1046,3
31120,8681406525797,NBL-1046,9
31014,8681406526480,ECY-656,5
31361,8696722649546,001-018052-2,4
30885,8697951017915,230-000425,0
30708,8681406530616,SST-288,17
31580,8681406527302,SST-344,7
30801,8681406529337,PSN-4142,5
30679,8681406534652,SST-795-2,20
29605,8681406530173,IFN-1091,0
31300,8681406531989,PSN-4226,3
31301,8681406531996,PSN-4226,2
31540,8681406532085,PSN-4253,5
30671,8681406534072,SST-642,14
30921,8681406532689,ECY-663,2
31217,8681406532825,ECY-666,33
30955,8681406533402,VNS-270-2,0
31464,8681406533372,IFN-3000-1,0
31465,8681406533365,IFN-3000-1,6
32690,8681406536922,SST-647,1
33917,8681406536878,SST-658,23
31087,8681406533884,IFN-2045,1
30967,8681406534027,VNS-300-4,10
30968,8681406534034,VNS-300-4,5
31041,8681406534379,DLD-6029,13
30855,8681406533303,PSN-4227,7
35134,8681406536076,PSN-3262,3
35417,8681406536564,VNS-420-2,3
35706,8681406537288,VNS-300-5,4
35707,8681406537295,VNS-300-5,10
35708,8681406537301,VNS-300-5,27
35771,8681406538667,RSL-3131,7
35774,8681406538896,RSL-3154,8
35782,8681406538698,RSL-3133,6
35783,8681406538643,RSL-3128,10
35784,8681406538650,RSL-3128,4
35795,8681406537738,JIG-5002-2,5
35805,8681406537837,JIG-5002-4,6
35810,8681406537882,JIG-5002-5,9
35815,8681406537936,JIG-5002-6,4
35820,8681406537981,JIG-5002-7,9
35825,8681406538469,JIG-5002-8,9
35830,8681406538711,RSL-3135,8
35840,8681406538636,RSL-3116,12
35868,8681406539596,VNS-540-2,33
35870,8681406539459,VNS-535-1,46
35871,8681406539466,VNS-535-1,46
35872,8681406539473,VNS-535-1,24
35876,8681406539435,VNS-170-2,23
35879,8681406539626,VNS-8060,28
35880,8681406539633,VNS-8060,7
35881,8681406539640,VNS-500,5
35901,8681406539763,VNS-450-1,24
35905,8681406539381,VNS-470-2,55
35908,8681406539862,VNS-455-1,49
35912,8681406539817,VNS-450-2,20
36012,8681406541490,RSL-3156,10
36013,8681406541506,RSL-3156,7
36024,8681406540585,RSL-3117,5
36028,8681406541483,RSL-3151,8
39217,8681406535543,IFN-2062,4
39245,8681406541216,ASL-2008,37
39252,8681406541353,ASL-2009,37
39256,8681406541438,ASL-2011,68
39280,8681406541087,ASL-2004,25
39283,8681406541261,ECY-683,52
39299,9000529764,FDS-8049-IND,0
39340,8681406540257,ECY-680,14
39341,8681406542831,IFN-1118,39
39342,8681406540301,ECY-682,11
39350,8681406542640,IFN-1111,12
39360,8681406542732,ASL-2016,55
39364,8681406542770,ASL-2017,38
39369,8681406542824,ASL-2018,8
39378,9000529818,FDS-8056-IND,0
39386,9000529866,MRN-1510-1-IND,0
39413,9000529839,FDS-8111-IND,1
39421,9000529856,MRN-165-IND,0
39460,9000529936,NRT-1502-IND,1
39478,8681406540806,DLD-6031,11
39509,8681406540837,DLD-6032,17
31581,8681406516054,SST-397,11
35756,8681406537332,IFN-5805-1,124
35757,8681406537349,IFN-5805-1,68
30692,8681406516115,SST-346,24
32392,8681406513787,ECY-508,33
35447,8681406514067,ECY-592,14
30992,8681406521782,ECY-647,29
34085,8681406520648,IFN-5803-5,47
27083,8681406523960,SST-399,0
31355,8680570234382,001-018988,0
39479,8681406501333,DLD-5015-1,8
30716,8681406531002,SST-297,11
30720,8681406530678,SST-935,19
31218,8681406532832,ECY-666,33
32349,8681406503917,DLD-7004,8
31511,8681406524356,DLD-7009,1
32985,8681406538209,FDS-8126,1
32986,8681406538216,FDS-8126,0
32987,8681406538223,FDS-8126,13
26488,8681406517969,MSP-105151,4
35881,8681406539640,VNS-500,4
31585,8681406516146,SST-309,12
30702,8681406519628,SST-333-1,11
33151,8681406538070,FDS-8013,8
29225,8681406528897,IFN-1048,3
39284,8681406542848,ECY-683,7
33163,8681406538292,FDS-8130,5
32349,8681406503917,DLD-7004,7
31511,8681406524356,DLD-7009,0
31584,8681406516139,SST-309,26
30692,8681406516115,SST-346,23
33345,8681406542374,FDS-8128-3,8
33355,8681406542404,FDS-8127-1,26
33357,8681406542411,FDS-8127-1,26
33358,8681406542428,FDS-8127-1,24
31577,8681406528712,SST-347,12
32686,8681406536847,SST-651,0
31731,8681406506420,ECY-517,0
20752,8681406502682,TKT-104,1
35743,8681406516061,SST-397,1
31581,8681406516054,SST-397,13
35746,8681406537394,IFN-5805-2,143
35747,8681406537400,IFN-5805-2,121
32309,8697789005818,ME120-BY,3
32327,8690216334802,SMB142EKRU,0
35432,8696722803870,001-018141,18
32058,8696722402516,001-018051,6
32059,8696722402523,001-018051,6
32060,8680570141468,001-018051,9
30693,8681406516122,SST-346,33
35697,8681406527258,SST-334,17
32973,8681406538124,FDS-8075,5
32975,8681406538148,FDS-8075,6
33564,8681406538186,FDS-8125,1
33172,8681406542459,FDS-8127-3,28
33173,8681406542466,FDS-8127-3,25
33346,8681406542381,FDS-8128-3,7
33347,8681406539282,FDS-8139-1,19
33350,8681406539312,FDS-8139-1,23
33357,8681406542411,FDS-8127-1,25
33358,8681406542428,FDS-8127-1,23
33741,8681406539268,FDS-8066-1,28
33743,8681406537240,FDS-8066-2,14
33744,8681406537257,FDS-8066-2,10
31711,8681406515088,DLD-5005,12
31827,8681406514562,ECY-635,25
31828,8681406514579,ECY-635,21
31830,8681406514593,ECY-635,18
31846,8681406514272,ECY-630,3
32123,8696722846969,001-018260,3
35358,8681406516191,ECY-643-1,0
34353,8681406518478,SRS-8017,2
30674,8681406519666,SST-975,19
35613,8681406520556,IFN-5803-3,72
35612,8681406520549,IFN-5803-3,123
35614,8681406520563,IFN-5803-3,72
34083,8681406520624,IFN-5803-5,21
34085,8681406520648,IFN-5803-5,44
34393,8681406520464,IFN-5803-1,109
34651,8680570235068,001-018991,2
39480,8681406501340,DLD-5015-1,14
31119,8681406525780,NBL-1046,4
30716,8681406531002,SST-297,10
30717,8681406531019,SST-299,12
33863,8681406537592,SST-298,6
31580,8681406527302,SST-344,6
32805,8681406540493,SST-6510-1,8
35736,8681406537639,SST-3016,8
30669,8681406534096,SST-610,8
33829,8681406536861,SST-360,5
35355,8681406530845,VNS-100-3,4
35357,8681406530869,VNS-100-3,2
35920,8681406539893,SST-319-1,5
35921,8681406539909,SST-319-1,8
31204,8681406532917,ECY-668,27
32686,8681406536847,SST-651,4
31465,8681406533365,IFN-3000-1,3
31048,8681406533808,IFN-2043,0
32690,8681406536922,SST-647,0
33917,8681406536878,SST-658,21
33919,8681406538483,SST-659,8
33920,8681406538490,SST-659,3
31009,8681406534331,DLD-6028,7
34019,8681406534737,IFN-2053,11
34157,8681406542534,FDS-8148,8
35120,8681406536199,PSN-3234,1
35414,8681406536441,VNS-170-1,3
35706,8681406537288,VNS-300-5,1
35845,8681406539121,RSL-9024,1
35849,8681406538964,RSL-5158,3
35851,8681406538988,RSL-5183,8
35865,8681406539565,VNS-540-2,28
35870,8681406539459,VNS-535-1,58
35903,8681406539367,VNS-470-2,29
35907,8681406539855,VNS-455-1,22
35912,8681406539817,VNS-450-2,19
35943,8681406540004,ECY-569,21
35957,8681406542022,RSL-8029,6
39219,8681406535406,IFN-2059,1
39223,8681406535420,IFN-2060,1
39248,8681406542206,ASL-2013,28
39273,8681406541131,ASL-2006,15
39359,8681406542725,ASL-2016,48
39424,9000529830,FDS-8094-3-IND,1
39519,8681406542909,DLD-6038,0
39565,8681406543098,VNS-470-3,23
31720,8681406502330,ECY-518,0
30965,8681406511981,VNS-8100-2,6
30966,8681406511998,VNS-8100-2,1
39537,8681406542893,DLD-6002,4
39538,8681406501548,DLD-6002,4
35743,8681406516061,SST-397,2
31581,8681406516054,SST-397,12
31585,8681406516146,SST-309,11
35746,8681406537394,IFN-5805-2,142
32059,8696722402523,001-018051,8
30662,8681406519727,SST-965,17
32973,8681406538124,FDS-8075,4
32981,8681406538087,FDS-8037,4
24287,8681406538001,FDS-8005,4
33563,8681406538179,FDS-8125,5
33564,8681406538186,FDS-8125,2
33170,8681406542435,FDS-8127-3,25
33332,8681406538254,FDS-8127-2,26
33334,8681406538278,FDS-8127-2,24
33342,8681406542305,FDS-8128-1,9
33740,8681406539251,FDS-8066-1,30
33807,8681406537196,FDS-8060,0
25835,8681406525490,NYM-655,0
31828,8681406514579,ECY-635,22
31830,8681406514593,ECY-635,16
32394,8681406513800,ECY-508,44
31794,8681406514630,ECY-636,22
31845,8681406514265,ECY-630,16
35934,8681406514432,ECY-633-1,55
31106,8681406521829,ECY-648,6
35612,8681406520549,IFN-5803-3,122
34083,8681406520624,IFN-5803-5,20
34393,8681406520464,IFN-5803-1,106
32344,8681406524905,DLD-7017,8
31118,8681406525773,NBL-1046,0
30684,8681406526268,SST-294,10
31416,8680570468541,001-000082,2
31325,8681406528231,PSN-4128,3
35244,8681406529184,PSN-4104,1
32829,8681406540509,SST-6505,7
33560,8681406537646,SST-3016,7
30681,8681406534676,SST-795-2,22
29626,8681406530531,IFN-1098,0
29631,8681406530586,IFN-1099,0
31332,8681406532368,PSN-4201,0
30879,8681406534102,IFN-1100-1,23
33917,8681406536878,SST-658,20
31009,8681406534331,DLD-6028,6
30855,8681406533303,PSN-4227,6
31183,8681406534591,ECY-669,33
34010,8681406534683,NBL-1074,11
34020,8681406534744,IFN-2053,15
34157,8681406542534,FDS-8148,9
35422,8681406536526,VNS-420-1,4
35706,8681406537288,VNS-300-5,2
35707,8681406537295,VNS-300-5,7
35751,8681406537486,IFN-5805-4,34
35783,8681406538643,RSL-3128,6
39553,8681406538322,IFN-5805-5,79
39554,8681406538339,IFN-5805-5,50
39555,8681406538346,IFN-5805-5,27
35867,8681406539589,VNS-540-2,31
35866,8681406539572,VNS-540-2,74
35878,8681406539619,VNS-8060,33
35879,8681406539626,VNS-8060,27
35880,8681406539633,VNS-8060,8
35898,8681406539732,VNS-450-1,26
35900,8681406539756,VNS-450-1,54
35904,8681406539374,VNS-470-2,52
35909,8681406539879,VNS-455-1,50
35912,8681406539817,VNS-450-2,20
35943,8681406540004,ECY-569,20
36031,8681406542152,RSL-8029,8
35979,8681406541650,RSL-5154,7
39255,8681406541421,ASL-2011,65
39256,8681406541438,ASL-2011,67
39294,8681406540615,ASL-2000,24
39356,8681406542657,IFN-1112,9
39358,8681406542718,ASL-2016,23
39366,8681406542794,ASL-2018,10
39509,8681406540837,DLD-6032,16
39549,9000530068,NBB-3515-3-IND,0
39550,9000530067,NBB-3515-2-IND,0
35935,8681406514449,ECY-633-1,52
35132,8681406536052,PSN-3262,11
31891,9000439050,DNR-5004,2
30965,8681406511981,VNS-8100-2,5
30966,8681406511998,VNS-8100-2,0
20754,8681406502705,TKT-104,17
20755,8681406502729,TKT-104,17
20753,8681406502712,TKT-104,18
20752,8681406502682,TKT-104,10
20751,8681406502699,TKT-104,14
32046,8680570206266,001-018806,1
31585,8681406516146,SST-309,10
35748,8681406537417,IFN-5805-2,56
35746,8681406537394,IFN-5805-2,141
35432,8696722803870,001-018141,17
35945,8681406501173,DLD-5002-1,19
30662,8681406519727,SST-965,16
30686,8681406519758,SST-910,22
30692,8681406516115,SST-346,24
35697,8681406527258,SST-334,14
32982,8681406538094,FDS-8037,6
32988,8681406538230,FDS-8126,9
33162,8681406538285,FDS-8130,12
33334,8681406538278,FDS-8127-2,26
33345,8681406542374,FDS-8128-3,7
33350,8681406539312,FDS-8139-1,22
33356,8681406542398,FDS-8127-1,26
33746,8681406537271,FDS-8066-2,23
33807,8681406537196,FDS-8060,1
25972,8681406511721,FML-355,3
35447,8681406514067,ECY-592,13
32123,8696722846969,001-018260,2
31440,8680570201308,001-018790,6
26595,8680570124751,230-000392,6
35613,8681406520556,IFN-5803-3,71
35612,8681406520549,IFN-5803-3,121
34083,8681406520624,IFN-5803-5,18
34085,8681406520648,IFN-5803-5,42
31366,8681406520501,IFN-5803-2,49
31486,8681406524424,DLD-7008,2
31494,8681406524837,DLD-7016,0
31120,8681406525797,NBL-1046,9
28616,8691550000520,P-00005395-XS,0
31325,8681406528231,PSN-4128,2
30716,8681406531002,SST-297,9
31579,8681406527296,SST-344,13
31578,8681406528729,SST-347,12
30830,8681406529405,PSN-4162,5
32804,8681406540486,SST-6510-1,6
33599,8681406537127,SST-070,5
30719,8681406530722,SST-921,18
30852,8681406531941,PSN-4223,0
31300,8681406531989,PSN-4226,2
35355,8681406530845,VNS-100-3,3
35920,8681406539893,SST-319-1,4
31194,8681406532870,ECY-667,31
32687,8681406536816,SST-643,15
30879,8681406534102,IFN-1100-1,20
33917,8681406536878,SST-658,18
30967,8681406534027,VNS-300-4,8
31134,8681406533914,IFN-2046,0
30767,8681406534386,PSN-5002,1
34067,8681406535055,ECY-676,3
34503,8681406535475,ECY-679,1
35124,8681406534508,PSN-3220,2
35132,8681406536052,PSN-3262,10
35706,8681406537288,VNS-300-5,1
35708,8681406537301,VNS-300-5,22
35751,8681406537486,IFN-5805-4,35
35754,8681406537455,IFN-5805-3,43
35752,8681406537431,IFN-5805-3,102
35779,8681406539107,RSL-9012,3
35831,8681406538780,RSL-3141,4
35835,8681406538827,RSL-3145,8
35845,8681406539121,RSL-9024,0
35867,8681406539589,VNS-540-2,30
35868,8681406539596,VNS-540-2,30
35869,8681406539442,VNS-535-1,31
35875,8681406539428,VNS-170-2,52
35879,8681406539626,VNS-8060,26
35895,8681406539336,VNS-470-1,50
35898,8681406539732,VNS-450-1,25
35901,8681406539763,VNS-450-1,23
35907,8681406539855,VNS-455-1,21
35925,8681406539923,RSL-2022,5
35941,8681406539985,ECY-569,6
35987,8681406541667,RSL-5156,8
35996,8681406542169,RSL-3120,9
39220,8681406535413,IFN-2059,2
39221,8681406535376,IFN-2058,4
39261,8681406542152,ASL-2012,14
39263,8681406542176,ASL-2012,28
39278,8681406541063,ASL-2004,54
39295,8681406540622,ASL-2000,52
39344,8681406540325,ECY-682,27
39417,9000529824,FDS-8083-2-IND,0
39545,9000530061,NBB-352-IND,0
39577,8681406543173,VNS-535-2,6
30879,8681406534102,IFN-1100-1,19
33343,8681406542350,FDS-8128-3,9
30673,8681406519642,SST-900,13
34083,8681406520624,IFN-5803-5,17
39332,8681406540929,DLD-6034,19
39333,8681406540936,DLD-6035,18
39342,8681406540301,ECY-682,11
35757,8681406537349,IFN-5805-1,66
32272,8680570131919,001-018564,2
30668,8681406534089,SST-610,13
33919,8681406538483,SST-659,7
35905,8681406539381,VNS-470-2,55
39361,8681406542749,ASL-2016,27
31594,869000002933,DGL-7201,3
31683,8681406512285,DLD-5043,0
31686,8681406512315,DLD-5044,4
31689,8681406512346,DLD-5044,0
31723,8681406502033,ECY-543,0
31725,8681406502040,ECY-543,0
30965,8681406511981,VNS-8100-2,2
31767,9000448619,LP-345-2,0
31810,8681078448486,MND-3026-3,1
31747,8681406508349,ECY-626,0
39539,8681406501555,DLD-6002,3
31854,8681078435721,MND-3026-4,2
31855,8681078435738,MND-3026-4,3
31872,9000448603,LP-555-4,0
32036,8681406535550,DGL-7207,6
21684,9000451043,MSP-10000-42,0
35743,8681406516061,SST-397,0
31581,8681406516054,SST-397,8
31585,8681406516146,SST-309,8
35746,8681406537394,IFN-5805-2,137
35747,8681406537400,IFN-5805-2,117
35756,8681406537332,IFN-5805-1,122
35755,8681406537325,IFN-5805-1,161
35757,8681406537349,IFN-5805-1,62
32295,8690826150441,SMB1002BYZ,1
32324,8690216334086,SMB142BYZ,0
31508,8681406524318,DLD-7009,8
32377,8681406513169,CH-0117,0
32058,8696722402516,001-018051,4
30662,8681406519727,SST-965,15
31586,8681406516375,SST-308,17
30702,8681406519628,SST-333-1,10
32973,8681406538124,FDS-8075,3
33562,8681406538162,FDS-8125,11
33334,8681406538278,FDS-8127-2,26
33339,8681406542275,FDS-8128-1,8
33344,8681406542367,FDS-8128-3,7
33347,8681406539282,FDS-8139-1,16
33349,8681406539305,FDS-8139-1,17
