Id,Stock
23727,11
23729,14
23768,40
23769,18
23770,8
23771,2
23774,13
23804,39
23805,14
23806,41
23807,61
23808,67
27295,21
27298,30
27299,35
27300,28
27301,25
67387,56
22927,2
23005,45
23040,21
23041,15
23042,15
23043,4
23044,18
23076,4
23077,8
23078,16
23079,25
23082,17
23085,15
23086,6
23087,15
23088,2
23089,12
23270,30
23285,6
23307,3
103075,2
103077,3
103158,2
103159,6
103160,2
103161,5
103162,2
103278,3
103279,1
103408,1
103444,0
103494,2
103500,1
103637,1
101441,0
101442,1
101443,0
101444,0
101445,0
101446,0
101447,0
101746,1
101942,44
101944,21
101945,12
101971,1
102128,1
102131,6
102262,1
102263,1
102409,0
102500,2
102629,2
102720,2
102746,0
102747,1
102748,0
102749,0
102750,0
102751,0
102752,0
102893,0
102894,0
102895,0
102896,0
102897,1
102898,0
102899,0
99401,1
99464,2
99465,2
100244,0
100245,0
100246,0
100247,0
100248,1
100249,0
100250,0
100356,0
100357,0
100358,0
100359,0
100360,1
100361,0
100362,0
100699,0
100700,0
100701,0
100702,0
100703,1
100704,0
100705,0
101240,2
101317,1
98055,9
98193,0
98194,0
98195,0
98196,0
98197,1
98198,0
98199,0
98459,0
98460,0
98461,0
98462,0
98463,1
98464,0
98465,0
98483,0
98716,0
98742,1
99087,2
99271,0
99272,1
99273,0
99274,0
99275,0
99276,0
99277,0
99360,1
96893,1
96948,2
96949,4
96950,4
96951,7
96952,2
96970,38
96971,22
96973,17
97040,1
97125,13
97220,0
97221,0
97222,0
97223,0
97224,1
97225,0
97226,0
97252,2
97377,1
97460,2
97524,8
97650,4
97717,0
97718,0
97719,0
97720,0
97721,0
97722,1
97723,0
97750,1
97825,2
97843,0
97844,1
97845,1
97846,0
97847,0
97848,0
97849,0
96081,14
96088,22
96090,30
96091,2
96096,9
96129,1
96146,1
96154,2
96158,10
96173,1
96174,8
96185,1
96186,14
96187,9
96196,1
96216,20
96350,0
96451,3
96532,3
96641,1
96643,9
96648,4
96664,1
96686,4
96692,2
96713,3
96738,1
96740,2
23696,23
23744,1
23767,6
67388,42
22870,4
22871,1
22905,21
22943,0
22944,46
23005,44
23008,25
23023,62
23060,16
23138,91
23287,52
23288,37
23289,17
23290,2
23291,17
23323,137
23324,118
23325,114
23326,71
23327,74
23359,128
23360,110
23361,71
23362,37
23363,66
103637,0
101943,9
101944,22
101971,0
100729,0
97747,1
97845,0
67408,47
68981,4
69000,2
96186,13
96455,0
23467,5
23485,24
23503,6
23521,26
23580,17
23859,1
23880,2
23893,3
103090,1
103638,7
101438,2
100274,4
100276,2
96970,37
96087,0
96185,0
96187,8
96398,9
23322,40
23323,136
23324,114
23325,113
23326,69
23515,10
103160,1
103251,1
103272,1
101745,2
102371,0
98558,1
98742,0
96214,12
96216,19
101545,2
102128,0
102610,3
102984,0
101351,0
97747,0
96186,12
23015,8
23077,7
103530,0
96970,36
104090,9
27285,30
22979,11
103208,0
103337,0
101355,0
101945,11
102130,2
98743,24
96714,0
96970,35
97040,0
96147,1
23308,1
23314,49
23323,124
23324,106
23325,105
23326,65
23332,21
23341,25
23350,16
23359,115
23360,102
23361,63
23362,33
23368,28
23377,61
23378,57
23379,104
23380,39
23397,7
23398,1
23399,8
23404,21
23687,18
23741,9
23750,18
23759,16
23768,39
23791,13
23795,0
23812,19
23814,12
23818,2
23819,12
23824,30
22863,5
22890,4
22917,3
23095,13
23152,6
23160,8
23161,3
23163,9
23167,30
23172,16
23179,5
23189,27
23197,0
23206,23
23224,0
23227,10
23234,13
102993,0
103272,0
101415,1
101422,2
100449,1
101232,0
101233,6
97774,1
99030,0
96973,16
97551,2
97746,2
27875,1
58936,20
58937,20
58938,30
58939,9
58940,8
58948,6
58957,13
58966,4
58972,15
58973,12
58974,25
58975,33
58976,30
58981,14
58982,14
58983,32
58984,74
58985,46
96095,10
96096,8
96186,10
96188,1
96189,7
96263,7
96264,2
96331,0
96332,2
96333,0
96334,2
96335,21
96336,22
96337,0
96497,0
96605,0
23270,29
23279,21
23287,51
23289,18
23296,43
23323,125
23326,66
23334,2
23358,15
23359,117
23360,103
23361,97
23362,34
23363,67
23364,14
23369,20
23379,102
23381,36
23404,20
23407,1
23408,11
23414,4
23422,24
23423,1
23424,4
23426,6
23555,4
23588,17
23597,18
23606,4
23617,1
23625,5
23633,1
23636,24
23687,26
23689,27
23691,23
23693,28
23695,14
23718,6
23727,10
23752,1
23767,5
23768,43
23769,22
23770,10
23771,19
23774,17
23814,11
23825,42
27130,7
27148,6
27157,13
27165,21
27184,4
27261,53
27263,62
27274,3
27283,14
27292,1
27295,20
27306,8
27315,26
22879,4
22880,6
22881,4
22882,2
22883,2
22892,13
22923,8
22924,8
22925,33
22926,5
22927,6
22933,5
22941,28
22942,6
22943,6
22944,49
22945,116
22950,15
22951,16
22952,35
22953,8
22954,11
22959,13
22977,3
22982,7
22986,31
22995,29
23005,43
23007,16
23013,6
23015,7
23022,34
23032,10
23039,23
23049,7
23058,15
23067,17
23070,29
23077,6
23085,14
23094,1
23104,120
23165,34
23173,16
23242,22
23243,22
103639,19
103640,8
103649,0
103650,0
103651,0
103652,0
103653,1
103654,0
103655,0
101942,42
101972,1
102245,0
102246,0
102247,0
102248,0
102249,0
102250,1
102251,0
102792,1
99394,4
98553,3
98956,0
98957,0
98958,0
98959,1
98960,0
98961,0
98962,0
96685,4
96894,0
96971,20
97524,7
97610,4
87863,5
96147,0
96334,0
96544,2
23300,6
23325,104
23358,13
23360,102
23555,3
23590,1
23632,10
23633,0
23634,1
23635,22
23636,23
23637,20
23768,41
23769,19
23770,9
23771,18
23774,15
23786,16
23787,11
23788,9
23791,11
23792,11
23804,38
23805,13
23806,39
23807,59
23808,65
23822,37
23823,36
23824,28
23825,41
23828,3
22871,0
22879,0
22880,2
22881,0
22882,0
22883,0
22887,3
22888,11
22889,7
22890,2
22892,12
22923,1
22924,1
22925,27
22926,3
22927,5
22933,3
22941,23
22942,1
22943,2
22944,48
22945,115
22950,8
22951,9
22952,29
22953,6
22954,9
22964,0
22999,31
23103,117
23233,3
23234,11
23235,1
23236,9
23237,15
103209,0
103638,6
101941,12
97377,0
27877,5
67390,17
67411,17
96161,3
96186,9
96335,19
23326,64
23845,14
22906,6
103252,1
102609,2
98821,0
96615,1
23020,27
102622,4
99140,0
97588,1
97650,3
96088,21
96368,3
23553,119
23903,3
22987,16
22998,25
23106,93
98019,0
96096,8
22944,47
102264,0
23327,73
23361,95
23363,65
103209,1
103373,3
103513,1
103653,2
101943,10
98741,7
96641,0
58939,8
87862,0
87863,1
87864,0
87865,0
87866,0
96159,6
96236,0
96332,0
96565,0
23304,22
23339,10
23373,13
23502,10
23696,22
23841,3
22890,1
103075,1
103137,0
103159,5
103640,7
101600,1
99391,1
101233,6
101234,7
97965,1
98008,1
98475,1
98659,0
98741,6
96580,4
96581,2
96605,0
96823,0
97391,5
97596,1
58984,73
67402,56
67410,34
68973,6
68974,13
69000,1
69917,2
96370,4
96544,1
23171,15
23292,6
23359,114
23360,100
23361,94
23363,64
23416,0
23417,0
23556,13
23678,2
23705,13
23714,39
23801,3
23807,58
23814,10
23819,11
23822,35
23824,27
23838,16
23887,12
27299,33
27300,26
22905,20
22941,22
22942,0
22943,1
22959,12
22979,10
23004,90
23015,6
23111,14
23154,18
23156,6
103088,1
103158,4
103159,9
103160,5
103161,8
103162,4
103638,5
103684,0
103685,0
103686,0
103687,1
103688,0
103689,0
103690,0
101943,11
102130,1
102629,1
99154,1
101233,5
97746,1
97843,0
97844,2
97845,0
97846,0
97847,0
97848,0
97849,0
98256,0
98257,0
98258,1
98259,0
98260,0
98261,0
98262,0
98741,5
98872,0
98873,0
98874,1
98875,0
98876,0
98877,0
98878,0
98907,0
98908,0
98909,0
98910,0
98911,1
98912,0
98913,0
96810,3
96816,4
96971,20
97137,3
58939,7
58985,49
67409,68
67410,50
67417,4
96082,4
96214,13
96332,1
96593,6
23186,6
23190,30
23204,19
23206,21
23207,11
23208,3
23209,6
23212,14
23229,6
23231,7
23235,0
23240,9
23244,12
23258,1
23262,19
23267,2
23271,13
23276,7
23280,9
23285,5
23289,17
23303,9
23304,20
23306,37
23307,2
23321,18
23323,126
23325,101
23330,16
23333,17
23334,16
23339,9
23343,29
23348,7
23352,20
23359,112
23360,98
23361,93
23362,32
23363,63
23364,29
23375,3
23377,62
23378,56
23379,100
23395,17
23397,6
23399,9
23404,27
23405,32
23406,35
23407,5
23408,15
23422,38
23423,17
23424,20
23425,8
23426,13
23525,8
23532,26
23553,118
23586,2
23590,0
23595,4
23599,15
23604,3
23608,5
23613,7
23617,0
23622,1
23626,10
23631,12
23634,16
23635,21
23640,1
23644,1
23649,5
23653,7
23689,28
23691,24
23696,21
23713,9
23719,16
23737,14
23767,4
23768,57
23769,34
23770,17
23771,26
23774,30
23786,15
23814,9
23824,28
27163,2
27167,18
27176,2
27267,1
27270,6
27272,14
27273,15
27274,1
27288,28
22888,16
22889,13
22890,7
22891,2
22892,15
22905,24
22906,10
22907,4
22908,2
22909,8
22941,38
22943,5
22944,57
22945,125
22950,5
22951,5
22952,25
22953,3
22954,7
22957,6
22961,21
22966,6
22970,30
22975,7
22979,9
22981,28
22984,0
22988,7
22989,21
22993,12
22997,27
23002,5
23006,9
23007,3
23011,8
23015,5
23020,26
23024,47
23029,1
23033,12
23038,0
23042,14
23047,6
23051,16
23056,11
23057,10
23060,15
23062,35
23063,16
23072,17
23083,4
23087,14
23106,94
23160,7
23161,2
23163,7
23164,24
23167,27
23168,23
23170,10
23172,13
23173,14
23174,16
103160,6
103345,0
103742,0
101942,43
101944,22
99391,0
99392,3
100766,2
97746,0
97775,1
98455,1
98456,2
96651,0
97391,4
96088,20
96091,1
96096,9
96187,5
96189,6
96280,1
96334,1
23324,103
23407,4
23540,12
23563,9
23569,10
23742,3
23768,56
23769,32
23770,15
23771,25
23774,28
23804,37
23805,11
23806,37
23807,56
23808,64
22933,2
22978,20
23040,19
23041,13
23042,12
23043,3
23044,17
23075,18
23076,3
23077,4
23078,15
23079,24
23082,14
23085,12
23086,4
23087,12
23088,1
23089,11
23137,75
101438,1
101942,42
98741,4
97610,3
96215,9
96335,18
23839,19
22944,56
103209,0
101353,0
96095,10
96332,0
96334,0
96557,1
23767,0
23768,53
23770,13
23771,21
23774,25
23804,35
23805,8
23809,8
23812,17
23813,12
23814,5
23818,0
23819,7
23822,33
23824,25
23828,0
23005,42
101421,3
101941,11
102622,3
101235,2
98715,0
96882,0
96172,5
96370,3
96571,0
27263,58
27265,32
103158,3
103272,0
102621,3
98455,0
98972,1
67418,1
96187,4
96188,0
96216,18
96367,1
23344,4
23362,31
23487,33
23722,7
23848,14
102793,0
101233,4
23103,116
27282,1
103077,2
23229,7
23271,15
23302,2
23306,39
23361,94
23397,7
23554,46
23556,14
23723,3
23735,1
23767,1
23770,12
23786,16
23806,36
23807,54
23808,63
23809,7
23814,6
22888,17
22906,9
22926,4
22927,6
22988,8
23024,48
23138,92
23141,64
103158,2
103160,5
103646,3
102261,2
102454,0
102455,0
102456,0
102457,0
102458,0
102459,1
102460,0
100274,3
97825,1
97844,1
98475,0
96608,0
96667,0
96668,0
96669,0
96670,0
96671,1
96672,0
96673,0
96713,2
58981,13
96098,11
96186,8
96188,1
96189,5
96280,0
96335,17
23159,21
23195,3
23196,10
23198,13
23200,0
23201,11
23202,5
23287,49
23288,35
23289,15
23290,1
23291,16
23303,7
23304,18
23305,38
23306,35
23307,0
23309,23
23310,6
23321,17
23322,38
23323,118
23324,92
23325,89
23326,54
23327,67
23328,18
23332,18
23333,13
23334,12
23335,10
23336,6
23359,103
23360,84
23361,80
23362,19
23363,56
23404,25
23405,28
23406,31
23407,0
23408,13
23556,13
23734,0
23737,12
23768,49
23769,28
23770,10
23771,19
23774,21
23804,33
23805,5
23806,31
23807,50
23808,58
23809,6
23822,31
23823,34
23824,23
23825,39
22888,15
22889,11
22890,5
22891,1
22892,14
22905,22
22906,7
22907,2
22908,1
22909,7
22926,2
22998,24
23020,23
23022,32
23023,60
23024,44
23025,34
23026,64
23027,5
23062,34
23092,5
23093,4
23094,0
23095,11
23098,0
103279,0
100277,2
96970,33
96973,15
58966,3
67389,52
67410,49
96088,19
96188,0
96370,2
96514,2
23150,0
23151,0
23157,0
23276,6
23278,13
23281,11
23309,22
23310,5
23313,11
23314,45
23315,38
23317,19
23318,36
23322,35
23323,110
23324,84
23325,80
23326,46
23359,102
23360,76
23361,71
23362,11
23363,52
23367,8
23368,19
23369,9
23372,10
23377,54
23378,48
23379,92
23380,29
23382,1
23553,117
23554,45
23672,27
23733,6
23735,0
23742,2
23788,8
23806,30
23807,49
23819,6
23832,2
27127,0
27128,0
27134,0
27136,0
27137,0
27143,0
27145,0
27146,0
27152,0
27154,0
27155,0
27156,0
27157,14
27158,0
27159,4
27160,13
27161,0
22891,0
22897,26
22923,0
22925,19
22926,0
22927,4
22932,0
22933,0
22935,0
22936,5
22949,1
22950,3
22951,3
22952,23
22953,1
22954,6
22973,7
23103,115
102993,0
103557,2
103564,1
101941,12
102127,1
102130,0
102387,0
102392,8
99030,0
99338,1
99394,5
99577,1
101228,12
101232,0
101233,3
101235,3
101242,3
97747,1
98174,2
98561,2
98740,1
98742,1
96622,7
96756,1
96935,2
96970,32
97031,0
97032,1
97033,0
97034,0
97035,0
97036,0
97037,0
97123,5
97392,2
97551,2
97608,1
27874,0
27875,1
27876,0
27877,5
27878,0
27879,0
58972,20
58973,16
58974,33
58975,41
58976,38
58982,30
58985,51
67416,13
96095,9
96096,7
96185,1
96189,6
96214,12
96215,8
96263,7
96264,2
96335,16
96363,5
96447,8
23200,16
23223,17
23277,16
23305,46
23306,42
23307,8
23308,4
23309,26
23313,13
23314,49
23315,42
23317,23
23318,37
23322,37
23323,113
23324,82
23325,78
23326,39
23327,57
23328,13
23359,108
23360,90
23361,85
23362,22
23363,59
23367,10
23368,27
23369,17
23371,7
23372,12
23377,62
23378,56
23379,100
23380,37
23382,2
23386,16
23388,16
23395,14
23396,9
23397,10
23398,3
23399,12
23404,19
23405,22
23406,25
23408,7
23413,22
23414,16
23415,12
23416,6
23417,6
23426,11
23510,8
23513,64
23515,24
23517,8
23633,16
23650,10
23672,26
23733,13
23735,1
23768,45
23769,24
23770,6
23771,15
23774,18
27280,8
27281,8
27301,26
22861,35
22863,10
22865,3
22888,31
22889,27
22890,21
22891,8
22892,22
22905,26
22906,11
22907,6
22908,3
22909,9
22925,27
22926,18
22927,6
22932,3
22933,2
22935,1
22936,7
22940,3
22941,42
22942,4
22943,13
22944,60
22945,129
22950,1
22951,0
22952,21
22954,5
22980,23
23029,9
23031,32
23038,8
23061,34
23063,17
23065,23
23066,24
23068,30
23072,25
23076,11
23077,12
23078,19
23079,28
23082,22
23085,28
23087,21
23094,2
23095,13
23096,2
23097,1
23098,1
23099,8
101942,38
99154,0
98714,1
67408,45
67409,66
67410,46
67411,16
67412,20
96187,1
23207,6
23208,0
23209,1
23212,9
23288,29
23289,3
23291,6
23308,0
23323,108
23324,79
23325,76
23326,38
23327,54
23341,23
23342,1
23343,18
23344,0
23345,2
23363,56
23377,60
23378,54
23379,97
23380,36
23381,34
23696,19
23697,0
23698,13
23699,13
23700,4
23732,34
23733,11
23736,28
23768,43
23769,22
23805,3
23806,27
23807,46
22888,30
22889,27
22890,20
22891,8
22892,22
22897,21
22898,20
22899,10
22900,6
22905,24
22906,9
22907,3
22908,2
22909,8
22923,71
22924,7
22925,37
22926,41
22927,13
22933,1
22940,17
22941,64
22942,1
22943,4
22944,56
22945,128
103160,3
103278,1
103285,1
101942,39
98971,1
98972,0
97490,0
97558,0
98047,0
98741,0
98743,23
96970,30
97123,4
27282,0
58936,18
58937,16
58938,28
58939,6
58957,12
58966,2
58972,19
58973,15
58974,31
58975,39
58976,36
67389,52
68996,31
96364,0
23092,12
23093,12
23094,17
23098,8
23170,8
23171,13
23172,11
23173,13
23174,15
23175,5
23206,20
23228,15
23271,14
23308,16
23315,41
23324,78
23350,14
23358,7
23359,102
23361,76
23362,13
23363,55
23372,1
23386,14
23387,2
23388,13
23389,18
23390,8
23396,3
23397,7
23399,10
23413,20
23414,13
23415,10
23416,5
23417,4
23422,41
23423,23
23424,25
23425,8
23426,11
23496,13
23522,14
23549,2
23555,2
23568,14
23635,20
23696,18
23698,12
23699,9
23707,17
23710,9
23714,38
23715,15
23726,1
23736,27
23737,3
23741,10
23750,17
23788,7
23789,9
23806,26
23814,5
23816,6
23837,15
23880,1
22863,8
22888,29
22900,5
22908,1
22917,2
22923,77
22924,15
22925,45
22926,45
22927,16
22941,96
22963,0
22981,26
22994,26
22997,26
23002,4
23004,86
23005,35
23006,5
23007,0
23008,18
103133,1
103160,4
101354,3
101943,5
102127,0
102128,1
102131,6
102287,0
102288,0
102289,0
102290,0
102291,1
102292,0
102293,0
99393,3
99948,3
100538,0
100539,0
100540,1
100541,0
100542,0
100543,0
100544,0
97610,3
97633,0
97634,0
97635,1
97636,0
97637,0
97638,0
97639,0
97747,1
97952,1
98093,7
98144,0
98145,0
98146,0
98147,0
98148,1
98149,0
98150,0
98277,0
98278,0
98279,0
98280,0
98281,0
98282,1
98283,0
98477,1
96564,2
96642,1
96738,0
96741,3
96970,32
97507,0
97508,0
97509,0
97510,0
97511,1
97512,0
97513,0
27185,14
27263,55
27264,45
27300,22
58965,21
67389,51
67416,12
96186,6
96187,3
96189,4
96215,7
96333,2
96335,15
96368,1
96469,3
23082,29
23103,114
23111,13
23126,4
23288,28
23295,1
23296,41
23299,0
23309,21
23317,20
23326,37
23359,101
23361,75
23362,12
23405,27
23408,8
23529,1
23554,45
23626,9
23698,9
23707,16
23715,14
23737,2
23797,2
23806,25
23813,11
23814,4
23819,4
23839,18
27140,8
22906,8
22907,2
22925,44
22940,16
22941,95
22942,0
22943,3
22988,7
23042,11
23059,15
103068,0
101299,3
101942,38
102128,0
101228,11
96675,5
96972,1
96982,0
96983,1
96984,0
96985,0
96986,0
96987,0
96988,0
67419,15
96090,30
96091,0
96095,9
96187,2
23139,11
23229,6
23295,0
23296,36
23297,4
23302,1
23319,6
23346,4
23359,100
23361,74
23375,2
23399,9
23661,22
23695,0
23698,7
23735,0
23806,21
23807,42
22923,76
22989,20
23005,32
23006,2
23008,16
101943,3
102263,0
102392,8
102621,2
97965,0
98057,3
98093,6
98309,0
97375,0
97379,0
23253,1
23422,40
23733,10
22941,94
101837,1
102643,2
101235,1
96740,1
96971,17
97392,0
23112,0
23165,33
23253,0
23358,6
23555,1
23641,1
23642,3
23643,16
23644,0
23645,0
23646,5
23733,9
23771,14
23816,3
22899,11
103075,0
102625,3
96796,2
96971,18
22888,28
22889,25
22890,18
22891,5
101593,2
101944,21
98560,11
96741,2
96333,1
96334,2
23343,17
23397,6
23556,10
22923,75
99156,0
97523,3
98824,0
96824,3
97390,2
96333,0
23366,2
23553,116
23709,30
23814,3
23902,15
22906,7
99156,1
98824,1
58938,27
23362,11
23792,10
27133,7
22924,14
101545,1
101941,11
102392,7
99156,0
100277,1
97519,1
98008,0
96740,0
96937,1
96972,0
96973,13
27295,17
27299,28
27300,21
27301,23
96370,1
23093,11
23094,16
23096,13
23099,6
23197,14
23200,15
23227,8
23287,45
23288,26
23289,1
23291,4
23307,6
23308,12
23377,57
23378,52
23379,94
23380,35
23381,33
23413,18
23414,11
23415,8
23416,4
23417,3
23422,38
23423,21
23424,23
23425,7
23426,10
23512,58
23513,62
23514,26
23515,23
23516,25
23521,25
23610,8
23635,19
23696,17
23705,11
23706,1
23707,14
23709,28
23741,9
23777,6
23778,5
23779,11
23780,15
23781,4
23792,9
23822,27
23823,33
23824,21
22897,19
22898,19
22899,10
22900,4
22901,13
23022,30
23023,58
23024,42
23025,33
23026,63
23034,6
102129,1
102130,1
102465,0
101233,2
101235,2
96657,2
27877,4
96186,5
96332,3
96335,16
96469,2
23234,10
23289,0
23307,5
23308,11
23322,36
23323,106
23324,76
23325,75
23326,36
23327,53
23328,11
23339,8
23358,5
23359,99
23360,82
23361,72
23362,10
23363,54
23364,28
23395,12
23399,8
23554,44
23556,9
23618,2
23687,21
23688,32
23689,24
23690,10
23691,23
23693,25
23696,15
23700,3
23744,0
23759,15
23760,2
23761,12
23762,4
23763,8
23764,10
23813,9
23825,38
23848,13
22892,21
22896,48
22897,17
22898,16
22899,7
22900,2
22901,11
22905,19
22906,1
22907,0
22908,0
22909,5
22923,73
22924,12
22925,42
22926,44
22927,15
22940,15
22941,93
22988,6
23008,15
103252,0
103530,1
103621,0
104333,3
101943,2
102129,0
102790,0
96825,0
27174,23
27176,34
27177,35
27178,24
27278,18
27280,16
27281,16
27282,16
27301,39
27302,16
27306,22
27307,15
27308,16
27316,26
27875,4
27877,0
58938,26
58964,26
58975,38
58981,28
58982,31
58983,57
96090,29
96095,8
96187,1
96188,1
96334,1
23021,8
23024,41
23027,13
23036,4
23040,17
23041,11
23042,9
23043,2
23044,16
23049,6
23052,16
23062,35
23063,18
23076,27
23077,28
23078,27
23079,36
23080,10
23082,37
23092,13
23097,24
23099,13
23106,93
23125,26
23154,17
23172,10
23190,29
23206,32
23207,16
23208,22
23209,6
23210,10
23212,21
23224,16
23225,16
23226,16
23227,16
23228,23
23245,17
23253,8
23278,12
23286,10
23289,5
23290,16
23296,31
23297,0
23300,4
23305,45
23306,43
23317,21
23323,103
23324,75
23325,72
23326,35
23327,51
23328,9
23360,80
23361,71
23363,53
23369,16
23371,1
23377,58
23404,27
23407,1
23528,8
23530,48
23531,25
23532,31
23533,2
23534,2
23553,115
23662,22
23666,42
23698,8
23700,4
23707,13
23708,5
23709,24
23716,18
23750,26
23751,10
23752,8
23753,6
23754,8
23768,44
23808,57
22863,7
22865,0
22888,26
22889,23
22890,16
22891,4
22892,20
22897,21
22898,20
22899,11
22900,4
22901,13
22925,43
22927,16
22936,6
22941,96
22942,4
22943,7
22944,58
22945,130
22964,8
22970,29
22976,21
22978,19
22980,22
22982,22
22990,25
22999,30
23006,1
23017,4
23018,9
104333,0
97063,3
67389,50
67418,2
69914,0
96332,2
23021,7
23291,3
23323,97
23324,69
23325,66
23326,32
23327,48
23359,93
23360,74
23361,65
23362,7
23363,50
23389,17
23750,25
23823,32
22898,18
102771,0
96643,7
27261,50
69001,1
23040,14
23079,35
23089,10
23125,25
23326,31
23698,0
23699,1
23750,23
23751,0
23752,0
23753,0
23754,2
22940,7
22941,88
22942,0
22943,0
22944,53
101942,37
96332,1
23530,47
22889,22
23006,0
103638,2
101941,10
99709,1
96509,0
96755,2
96969,0
96973,12
27307,14
96334,0
23359,92
23714,34
23715,10
23716,10
23717,0
23718,0
22906,0
22925,35
22926,36
103222,2
98743,22
96973,13
96368,0
23707,12
23754,1
103741,1
98797,0
96187,0
23397,5
22889,21
58966,1
23251,13
23252,5
23254,14
23260,32
23261,35
23262,15
23263,27
23264,12
23287,43
23288,24
23289,3
23290,15
23291,2
23305,41
23306,39
23307,1
23308,9
23309,19
23487,32
23561,12
23696,14
23822,25
22905,18
103160,3
103638,0
101942,36
102130,0
102486,4
96642,0
27307,13
27875,5
96132,3
96186,4
23015,4
23032,9
23033,10
23034,4
23035,3
23036,3
23068,29
23069,25
23070,27
23071,3
23072,24
23077,27
23078,25
23079,33
23080,9
23082,35
23086,3
23087,19
23088,0
23089,8
23090,2
23251,9
23252,1
23253,4
23254,10
23285,4
23286,9
23287,39
23288,21
23289,0
23290,13
23291,0
23303,6
23304,16
23305,37
23306,36
23307,0
23308,7
23309,17
23324,68
23325,64
23326,29
23327,46
23328,8
23358,4
23359,91
23568,13
23699,0
22861,32
22896,47
22898,17
22899,10
22924,11
102986,0
102987,3
103257,1
103260,0
103515,1
103639,18
99069,4
97650,0
98054,2
98562,0
96594,1
96910,1
96923,2
27298,25
27300,17
27874,2
27875,0
27876,4
27877,4
58937,15
58982,47
67408,39
67409,60
67410,40
67411,13
67412,17
96088,15
96090,28
96189,3
96254,0
96255,0
96256,0
96257,0
96258,0
96259,1
96260,0
22961,20
22962,15
23004,90
23005,30
23007,2
23018,8
23022,28
23023,56
23024,39
23025,32
23026,62
23058,14
23076,25
23077,25
23078,24
23079,32
23082,33
23096,29
23098,22
23099,12
23102,113
23103,108
23104,114
23105,29
23106,90
23123,31
23124,34
23125,18
23126,1
23127,26
23165,48
23206,36
23207,20
23208,24
23209,8
23212,25
23253,3
23255,16
23281,10
23288,20
23289,8
23290,12
23306,35
23308,6
23321,16
23323,101
23324,71
23325,68
23327,48
23342,0
23352,19
23359,103
23360,85
23361,75
23362,12
23363,56
23368,31
23369,18
23371,0
23372,3
23373,11
23378,51
23379,92
23380,34
23381,32
23387,1
23399,7
23406,28
23481,6
23530,45
23531,22
23532,29
23552,121
23554,43
23562,1
23568,14
23638,7
23688,28
23689,22
23693,23
23696,12
23700,3
23706,0
23707,10
23729,13
23732,33
23737,0
23745,2
23750,22
23754,15
23768,42
23769,20
23770,4
23771,12
23774,15
23804,32
23805,2
23806,18
23807,40
23808,54
23819,3
23844,14
23846,15
22861,26
22862,18
22863,0
22864,28
22865,5
22905,20
22906,1
22907,3
22908,1
22909,6
22923,79
22924,17
22925,41
22926,38
22927,19
22943,61
103250,0
103639,17
101228,10
101942,35
102387,1
99049,0
97748,3
97843,0
97844,0
97845,0
97846,1
97847,0
97848,0
97849,0
96266,2
96332,0
96336,23
96487,0
96501,5
96643,8
96656,2
96741,1
96181,5
96186,3
22997,25
23210,9
23253,2
23290,11
23323,100
23327,47
23395,11
23552,122
23768,41
23792,8
23803,20
23804,31
23805,0
23807,38
23808,52
23809,5
23822,23
23823,31
22890,15
103089,1
103639,16
101769,1
102262,0
102373,1
98956,0
98957,0
98958,1
98959,0
98960,0
98961,0
98962,0
99901,0
99902,0
99903,0
99904,0
99905,0
99906,1
99907,0
100213,2
98054,3
98561,1
96644,10
96796,3
58984,74
96180,4
96187,1
22905,15
22906,0
22907,0
22908,0
22909,0
22923,75
22924,13
22925,36
22926,36
22927,18
22998,25
23076,23
23077,23
23078,23
23082,30
23133,3
23138,93
23287,37
23288,18
23289,5
23290,10
23323,98
23324,69
23325,65
23326,28
23359,101
23360,83
23361,72
23362,11
23372,2
23560,26
23768,39
23769,17
23770,3
23774,13
22864,27
103158,2
103640,6
102643,1
96451,2
96970,31
27243,3
27876,3
96095,7
96096,8
96186,2
23252,0
23288,17
23554,42
103032,1
103639,15
101972,0
99394,3
97526,1
96175,0
22899,9
23198,12
103639,13
102674,0
96335,15
23308,5
103088,0
103160,4
103171,0
103172,0
103173,0
103174,0
103175,0
103176,1
103177,0
103243,1
103639,11
103645,1
104245,9
101233,1
101234,7
101296,9
101304,3
101414,2
101421,4
101429,0
101543,0
101768,0
101837,0
102128,1
102624,5
102649,1
102652,2
102734,4
102742,2
98743,20
99807,3
99947,4
100045,0
100274,2
97322,3
97390,1
97526,0
97749,3
97777,2
97797,1
98092,0
98456,1
98561,0
96186,0
96188,0
96189,1
96215,6
96237,0
96265,12
96336,21
96371,3
96451,1
96454,1
96923,1
96937,0
96970,30
97139,1
23750,14
23762,3
23768,35
23769,13
23770,1
23771,10
23774,8
23797,1
23799,14
23807,37
23808,50
23813,8
23838,15
23847,14
27278,17
27283,13
27874,1
27876,0
58981,27
58984,73
58985,50
67417,3
68972,10
68992,11
68993,8
68995,24
69923,11
96083,12
96088,13
96090,26
96130,10
22861,25
22862,17
22864,26
22887,2
22888,22
22889,17
22890,11
22891,1
22892,19
22896,46
22897,15
22898,11
22899,2
22900,0
22901,11
22905,18
22909,5
22923,73
22924,11
22925,34
22926,35
22927,16
22933,0
22941,85
22943,57
22950,0
22997,24
23005,29
23007,1
23034,3
23042,8
23068,28
23087,18
23146,10
23287,33
23288,13
23289,1
23290,7
23292,5
23306,34
23317,20
23323,87
23324,58
