VaryasyonID,Barkod,StokAdedi
42577,6557969113882,0
40987,6557969121726,8
40988,6557969121733,7
40989,6557969173039,2
40990,6557969121924,1
43421,6557969121917,1
40993,6557969152843,1
41010,6557969055588,0
41011,6557969055595,0
41012,6557969055601,0
41013,6557969055618,0
41014,6557969055625,0
41016,6557969055656,0
41842,6557969055571,0
41323,6557969112823,0
41324,6557969112830,0
41325,6557969112847,0
41326,6557969112861,0
41327,6557969112878,0
42569,6557969112854,0
43847,6557969196304,8
41553,6557969104514,0
41554,6557969104521,0
41555,6557969104538,0
41556,6557969104545,0
41557,6557969104552,0
41558,6557969104583,0
41559,6557969104590,0
41960,6557969104460,0
41961,6557969104484,0
41962,6557969104507,0
41963,6557969104569,0
41964,6557969104576,0
41874,6557969145821,0
41877,6557969145869,0
41878,6557969145876,0
41879,6557969145883,0
41881,6557969145906,0
41883,6557969145920,0
41884,6557969145937,0
42084,6557969275450,0
42085,6557969275474,0
42086,6557969275498,0
42087,6557969275504,0
42088,6557969275511,0
42089,6557969275528,0
42090,6557969275535,0
42091,6557969275542,0
42093,6557969275566,0
42094,6557969275573,0
42095,6557969275580,0
43184,6557969305362,4
44356,6557969246191,2
44751,6557969182765,4
44906,6557969209783,0
23372,6557968930695,4
23373,6557968930701,5
23374,6557968930718,1
23375,6557968930725,6
23376,6557968930732,3
23377,6557968930749,6
35251,6557968930756,2
31850,6557969152799,1
31930,6557969158258,1
32008,6557969158494,4
32009,6557969158500,3
32010,6557969158517,3
42349,6557969158524,0
42350,6557969158531,0
32606,6557969093245,0
33112,6557969041840,3
33113,6557969041857,2
33114,6557969041864,1
33115,6557969041871,1
43397,6557969041888,1
33116,6557969041895,2
33117,6557969041901,2
33118,6557969041925,1
43399,6557969041932,1
43398,6557969041918,1
33124,6557969041994,4
33125,6557969042014,1
33126,6557969042021,2
33127,6557969042038,1
42470,6557969042007,3
33128,6557969042090,3
33129,6557969042120,1
33130,6557969042137,1
42960,6557969042106,2
42961,6557969042113,1
33346,6557969165560,5
34843,6557969113516,2
34844,6557969113523,2
34846,6557969113554,4
34847,6557969113561,3
42576,6557969113547,3
34848,6557969113578,2
34849,6557969113585,2
43414,6557969113592,2
34853,6557969113875,6
35002,6557969053126,3
44004,6557969291412,31
35251,6557968930756,1
34849,6557969113585,1
43414,6557969113592,1
43187,6557969305393,4
33341,6557969169674,4
43200,6557969305546,4
19285,6557968894768,3
26315,6557969009215,1
24433,6557969025024,1
41799,6557969148341,1
33336,6557969169667,6
33338,6557969165454,7
34043,6557969177662,4
34843,6557969113516,1
34844,6557969113523,0
34847,6557969113561,2
43414,6557969113592,0
35162,6557969162910,4
43208,6557969305638,2
43209,6557969305645,1
44867,6557969196021,2
19252,6557968979892,4
19253,6557968979908,3
19254,6557968979915,2
19255,6557968979922,3
35251,6557968930756,0
24555,6557968918068,2
24640,6557969009758,0
31850,6557969152799,0
42718,6557969162972,0
45142,6557969489482,0
45143,6557969489499,10
45144,6557969489505,0
45145,6557969489512,1
45147,6557969494080,2
45148,6557969494097,0
45198,6557969299418,3
45200,6557969299432,0
45202,6557969299456,0
45204,6557969299470,0
45210,6557969378618,6
45212,6557969378632,1
45214,6557969378656,0
45218,6557969224311,0
45326,6557969484012,1
45381,6557969216316,11
45389,6557969235935,4
33114,6557969041864,0
45196,6557969299395,4
45237,6557969215838,1
24639,6557969009741,3
26793,6557969163054,10
26794,6557969163061,10
26795,6557969163078,10
26796,6557969163085,10
26797,6557969163092,10
26798,6557969163108,10
26799,6557969163115,10
26865,6557969163412,9
26864,6557969163405,10
26863,6557969163399,10
26862,6557969163382,10
26861,6557969163375,10
26860,6557969163368,9
26859,6557969163351,10
43194,6557969304648,10
43195,6557969304655,10
43196,6557969304662,10
43197,6557969304679,10
43198,6557969304686,10
26872,6557969163818,10
26871,6557969163801,10
26870,6557969163795,10
26869,6557969163788,10
26868,6557969163771,10
26867,6557969163764,10
26866,6557969163757,10
43211,6557969305140,10
43212,6557969305157,10
43213,6557969305164,10
43214,6557969305171,10
43215,6557969305188,10
43182,6557969305324,6
43183,6557969305348,1
43190,6557969305423,6
43193,6557969305454,7
45139,6557969473207,6
45146,6557969494066,3
45149,6557969226322,18
45150,6557969226339,14
45151,6557969226353,3
45152,6557969226360,5
45170,6557969311066,5
45188,6557969205396,5
45198,6557969299418,4
45206,6557969378564,2
45215,6557969224281,3
45216,6557969224298,5
45217,6557969224304,4
45218,6557969224311,1
45226,6557969231593,7
45233,6557969472170,8
45237,6557969215838,3
45322,6557969483954,10
45324,6557969483978,5
45342,6557969254516,7
45400,6557969202197,6
45409,6557969476376,2
45424,6557969485088,3
45434,6557969224106,5
45435,6557969224113,4
45436,6557969224120,3
45437,6557969224137,5
45438,6557969224144,2
45441,6557969174128,2
45450,6557969174401,8
45460,6557969208564,2
26865,6557969163412,8
33336,6557969169667,5
44363,6557969270936,10
44444,6557969185698,3
44924,6557969221587,0
45048,6557969194133,12
45172,6557969311080,3
45179,6557969203248,1
45196,6557969299395,3
45342,6557969254516,6
45369,6557969252154,2
45497,6557969484524,2
26797,6557969163092,9
45309,6557969454237,0
23372,6557968930695,0
23373,6557968930701,0
23374,6557968930718,0
23375,6557968930725,0
23376,6557968930732,0
23377,6557968930749,0
24555,6557968918068,0
24556,6557968918075,0
24558,6557968918099,0
24559,6557968918105,0
24641,6557969009765,2
25089,6557969011409,38
25107,6557968994222,7
26797,6557969163092,8
26865,6557969163412,7
26863,6557969163399,9
26862,6557969163382,9
26870,6557969163795,9
33334,6557969169643,0
33335,6557969169650,0
33336,6557969169667,0
33337,6557969165447,0
33338,6557969165454,0
33339,6557969165461,0
33340,6557969165478,0
33341,6557969169674,0
33342,6557969169681,0
33344,6557969165546,0
33345,6557969165553,0
33346,6557969165560,0
33347,6557969165577,0
34388,6557969149096,3
44390,6557969194614,1
43192,6557969305447,4
44565,6557969262504,3
45177,6557969203194,4
45178,6557969203217,3
45179,6557969203248,2
45180,6557969203262,3
45181,6557969203279,2
45182,6557969203286,5
45183,6557969203309,2
45184,6557969203316,3
45185,6557969203323,6
45476,6557969203255,2
45186,6557969205358,3
45187,6557969205372,5
45188,6557969205396,6
45189,6557969205433,4
45190,6557969205440,2
45191,6557969205457,3
45192,6557969205464,4
45193,6557969205488,4
45205,6557969378540,2
45206,6557969378564,3
45207,6557969378571,2
45208,6557969378588,4
45209,6557969378601,4
45210,6557969378618,3
45211,6557969378625,1
45212,6557969378632,2
45213,6557969378649,1
45214,6557969378656,1
45237,6557969215838,8
45520,6557969215821,11
45523,6557969215869,2
45251,6557969494295,2
45258,6557969264461,1
45259,6557969264478,1
45260,6557969264485,1
45261,6557969264492,1
45262,6557969264508,1
45263,6557969264515,1
45264,6557969264522,1
45266,6557969199237,1
45267,6557969199244,1
45268,6557969199251,1
45269,6557969199268,1
45270,6557969199275,1
45271,6557969207550,2
45272,6557969207567,2
45273,6557969207574,2
45274,6557969207581,2
45275,6557969207598,2
45276,6557969207604,1
45277,6557969208830,2
45278,6557969208847,2
45279,6557969208854,2
45280,6557969208861,2
45281,6557969208878,1
45282,6557969208885,1
45283,6557969487518,4
45284,6557969487525,4
45285,6557969487532,4
45286,6557969487549,3
45287,6557969487556,3
45288,6557969487563,3
45296,6557969197141,2
45297,6557969197158,2
45298,6557969197165,2
45299,6557969197172,2
45300,6557969197189,2
45301,6557969199626,2
45327,6557969484029,3
45423,6557969485040,6
45424,6557969485088,4
45425,6557969485101,5
45426,6557969485118,4
45427,6557969485125,6
45428,6557969485149,5
45429,6557969485163,2
45481,6557969371053,3
45484,6557969471937,1
45533,6557969485729,2
45572,6557969485668,4
45573,6557969485682,4
45574,6557969485705,3
45575,6557969485712,4
45576,6557969485736,2
45577,6557969485743,5
45578,6557969485750,5
45579,6557969485767,4
45580,6557969485774,4
45581,6557969485798,3
25104,6557968994192,17
41500,6557968995809,4
42888,6557969003077,4
26799,6557969163115,9
26865,6557969163412,6
26859,6557969163351,9
26871,6557969163801,9
26866,6557969163757,9
41788,6557969117774,3
41794,6557969117927,0
45485,6557969193655,0
23178,6557969005880,1
24643,6557969009789,2
25087,6557969011386,46
42901,6557968995830,1
25137,6557968996035,5
26862,6557969163382,8
44184,6557969092477,1
44444,6557969185698,2
45702,6557969493823,0
45703,6557969493847,0
45704,6557969493854,0
45705,6557969493861,0
45706,6557969493878,0
45716,6557969493793,1
45717,6557969493809,0
45722,6557969493519,0
45723,6557969493526,2
45728,6557969493656,0
45729,6557969493663,2
24602,6557968908243,4
43197,6557969304679,9
42123,6557969029732,1
19480,6557968808093,0
30512,6557968839073,2
19548,6557968839080,9
19549,6557968839097,2
19550,6557968839103,1
19551,6557968839110,4
19552,6557968839127,1
19553,6557968839134,2
19554,6557968839141,1
19556,6557968839165,5
22715,6557968863689,3
22716,6557968863726,2
22717,6557968863733,5
22718,6557968863740,4
22719,6557968863757,4
22720,6557968863764,1
22721,6557968863771,3
22722,6557968863788,8
22723,6557968863795,2
22724,6557968863801,3
22725,6557968863818,1
23085,6557968993898,10
23086,6557968993904,10
23087,6557968993911,7
23088,6557968993928,6
23089,6557968993935,8
42739,6557969002964,1
23116,6557969004180,4
23247,6557969024645,2
42767,6557969024683,1
23304,6557968916286,5
23305,6557968916309,2
23306,6557968916330,2
23307,6557968916347,4
23308,6557968916354,3
23309,6557968916361,5
23310,6557968916378,2
23311,6557968916385,3
23312,6557968916392,2
23313,6557968916408,4
23314,6557968916415,3
42772,6557968916323,2
30876,6557968916620,1
23315,6557968916569,7
23316,6557968916583,4
23317,6557968916606,4
23318,6557968916613,12
23319,6557968916637,6
23320,6557968916644,8
23321,6557968916651,8
23322,6557968916668,2
23323,6557968916675,14
42773,6557968916682,2
23332,6557968924298,1
23339,6557968924373,4
23340,6557968924397,1
23341,6557968924410,5
23342,6557968924427,3
23343,6557968924434,1
23344,6557968924441,3
23345,6557968924458,2
23346,6557968924465,1
23348,6557968924489,3
23350,6557968924502,3
29891,6557968925820,2
29890,6557968925813,2
26271,6557968925806,3
26270,6557968925790,3
26269,6557968925783,3
23352,6557968925714,1
23353,6557968925738,4
23354,6557968925745,8
23355,6557968925752,5
23356,6557968925769,5
23358,6557969005118,5
23359,6557969005132,5
23360,6557969005156,7
23361,6557969005163,3
23362,6557969005170,3
23363,6557969005187,5
23364,6557969005194,4
23365,6557969005200,7
23366,6557969005217,2
23367,6557969005224,5
23368,6557969005231,6
42775,6557969005248,3
23372,6557968930695,4
23373,6557968930701,5
23374,6557968930718,1
23375,6557968930725,6
23376,6557968930732,3
23377,6557968930749,6
23379,6557968931456,13
23382,6557968931517,3
23383,6557968931531,6
33391,6557968931463,1
42776,6557968931418,1
42777,6557968931487,3
42778,6557968931500,2
42779,6557968931524,1
42780,6557968931548,1
30380,6557968931661,2
23384,6557968931555,1
23386,6557968931593,1
23387,6557968931609,5
23388,6557968931616,6
23389,6557968931623,2
23390,6557968931630,4
23391,6557968931647,3
23392,6557968931654,4
23394,6557968931685,4
26272,6557968932156,3
23395,6557968932064,8
23397,6557968932101,2
23398,6557968932125,5
23399,6557968932132,7
23400,6557968932149,11
23401,6557968932163,6
23402,6557968932170,7
23403,6557968932187,8
23404,6557968932194,6
42781,6557968932118,2
31444,6557968932330,2
23406,6557968932248,3
23407,6557968932255,3
23408,6557968932262,6
23409,6557968932279,3
23410,6557968932286,4
23411,6557968932293,3
23412,6557968932309,4
23413,6557968932316,2
23414,6557968932323,5
25867,6557968932224,2
23440,6557968945910,4
23441,6557968945958,2
23442,6557968945965,3
23443,6557968945972,4
23444,6557968945989,2
23445,6557968945996,4
23446,6557968946009,2
23447,6557968946016,3
23448,6557968946023,2
23449,6557968946054,3
33262,6557968946030,2
42783,6557968945934,2
23474,6557968946863,6
23475,6557968946887,1
23477,6557968946917,2
23483,6557968947303,1
23484,6557968947327,1
23485,6557968947341,3
23486,6557968947358,4
25868,6557968947372,1
23495,6557968948058,1
23496,6557968948072,1
23498,6557968948096,2
23500,6557968948119,2
23504,6557968948300,8
23506,6557968948331,2
23509,6557968948362,2
23514,6557968948416,1
23516,6557968948584,1
23527,6557968950815,1
23528,6557968950822,4
23531,6557968950860,2
23532,6557968950884,2
23533,6557968950891,1
23534,6557968959481,9
23535,6557968959504,13
23536,6557968959528,21
23537,6557968959535,22
23538,6557968959542,10
23539,6557968959559,6
23540,6557968959566,13
23541,6557968959573,9
23542,6557968959580,14
23543,6557968959597,8
23544,6557968959603,12
23545,6557968959610,8
27621,6557968959641,1
26282,6557968959757,2
26281,6557968959740,1
26280,6557968959733,2
26279,6557968959726,3
26278,6557968959719,3
23546,6557968959665,3
23547,6557968959672,3
23549,6557968959696,4
23550,6557968959702,3
23554,6557968959818,3
23555,6557968959825,3
23556,6557968959832,3
23557,6557968959849,3
23558,6557968959856,2
23559,6557968959863,3
23560,6557968959870,2
23561,6557968959887,1
23562,6557968959894,2
30262,6557968960722,2
30261,6557968960715,1
30260,6557968960708,1
30259,6557968960685,3
23564,6557968960623,4
23565,6557968960647,2
23566,6557968960654,1
23567,6557968960661,4
23568,6557968960678,1
23570,6557968960739,1
23583,6557968963426,1
23584,6557968963440,4
23585,6557968963464,4
23586,6557968963471,2
23587,6557968963488,20
23588,6557968963495,4
23589,6557968963501,7
23590,6557968963518,2
23591,6557968963525,3
23592,6557968963532,2
30980,6557968963662,1
23593,6557968963587,8
23594,6557968963594,8
23595,6557968963600,12
23596,6557968963624,9
23597,6557968963655,9
23598,6557968963686,5
33357,6557968963617,2
33263,6557968963631,2
33264,6557968963648,2
42791,6557968963549,2
42792,6557968963563,2
26285,6557968964379,8
26284,6557968964362,9
23638,6557968964263,1
23639,6557968964287,6
23640,6557968964300,3
23641,6557968964317,2
23642,6557968964324,8
23643,6557968964331,3
23644,6557968964348,10
23686,6557968966687,2
23687,6557968966700,1
25870,6557968966656,1
23695,6557968966885,2
23696,6557968966908,3
23697,6557968966922,1
35232,6557968966960,1
35169,6557968966939,3
23711,6557968973258,8
23712,6557968973265,2
23713,6557968973272,7
23715,6557968973302,12
23717,6557968973326,4
23718,6557968973333,2
23719,6557968973357,1
23736,6557968973678,2
23737,6557968973692,2
23738,6557968973708,2
23739,6557968973715,14
23740,6557968973739,12
23741,6557968973746,2
23742,6557968973753,4
23743,6557968973760,2
42803,6557968973654,2
42804,6557968973722,2
23754,6557968973937,3
23755,6557968973951,4
23756,6557968973975,5
23757,6557968973982,5
23758,6557968973999,15
23759,6557968974002,5
23760,6557968974019,13
23761,6557968974026,9
23762,6557968974033,2
23763,6557968974040,2
23774,6557968997810,4
23775,6557968997834,1
26286,6557968991184,1
23777,6557968991221,4
23778,6557968991238,6
23781,6557968991269,7
23784,6557968991306,2
23791,6557968991818,11
23792,6557968991832,5
23793,6557968991856,1
23794,6557968991863,8
23795,6557968991887,4
23796,6557968991894,5
23797,6557968991900,7
23798,6557968991917,8
23799,6557968991924,7
23800,6557968991931,5
23801,6557968991948,5
42807,6557968991870,2
23802,6557968991986,9
23803,6557968991993,1
23804,6557968992006,2
23805,6557968992020,7
23806,6557968992044,4
23807,6557968992068,3
42808,6557968991979,1
23808,6557968992099,1
23810,6557968992129,5
23811,6557968992136,2
23813,6557968992150,1
23814,6557968992167,2
23815,6557968992174,3
23817,6557968992198,2
23818,6557968992204,1
23819,6557968992211,2
31528,6557968992334,1
23822,6557968992273,2
23823,6557968992280,2
23824,6557968992297,2
23825,6557968992303,2
23826,6557968992310,1
23827,6557968992327,2
23828,6557968992341,2
23829,6557968992358,2
23830,6557968992365,3
33353,6557968992259,1
30879,6557968994086,5
30878,6557968993973,2
23866,6557968993997,8
23868,6557968994024,3
23869,6557968994031,5
23870,6557968994048,7
23871,6557968994055,7
23872,6557968994062,4
23873,6557968994079,2
33351,6557968993959,5
33352,6557968994000,6
23874,6557968994697,6
23875,6557968994710,2
23877,6557968994741,3
23878,6557968994758,3
23879,6557968994765,2
23881,6557968994789,4
23882,6557968994796,1
23883,6557968994802,4
23884,6557968994819,2
23885,6557968994826,3
23920,6557968996363,2
23921,6557968996387,5
23922,6557968996400,2
23923,6557968996417,6
23924,6557968996424,5
23925,6557968996448,4
23926,6557968996455,8
23927,6557968996462,3
23928,6557968996479,4
23929,6557968996486,7
42813,6557968996431,2
42814,6557968996493,2
27258,6557968996639,1
27257,6557968996615,2
27256,6557968996608,1
27255,6557968996592,2
27254,6557968996585,1
23930,6557968996509,6
23931,6557968996523,7
23932,6557968996547,5
23933,6557968996554,6
23934,6557968996561,4
23935,6557968996578,2
23936,6557968996622,3
26301,6557968996776,3
26300,6557968996752,5
26299,6557968996745,4
26298,6557968996738,6
26297,6557968996721,6
23937,6557968996646,7
23938,6557968996660,7
23939,6557968996684,5
23940,6557968996707,6
23941,6557968996714,7
42815,6557968996691,3
42816,6557968996769,4
23942,6557968996783,2
23943,6557968996837,2
23944,6557968996844,2
23945,6557968996851,2
23946,6557968996882,6
23947,6557968996899,2
23948,6557968996905,3
23949,6557968996912,3
33371,6557968996820,2
42817,6557968996806,2
42818,6557968996868,2
42819,6557968996875,2
23950,6557968996929,4
23951,6557968996943,6
23952,6557968996967,4
23953,6557968996974,3
23954,6557968997001,6
23955,6557968997018,1
23956,6557968997025,4
23957,6557968997032,5
23958,6557968997049,6
23959,6557968997056,4
42820,6557968996981,2
42821,6557968996998,1
23960,6557968997063,7
23961,6557968997087,9
23962,6557968997100,10
23963,6557968997117,9
23964,6557968997124,6
23965,6557968997131,7
23966,6557968997148,4
23967,6557968997155,2
23969,6557968997179,5
23970,6557968997186,2
23982,6557968997346,7
23983,6557968997360,8
23984,6557968997384,5
23985,6557968997391,4
23986,6557968997414,7
23987,6557968997421,4
23988,6557968997438,5
23989,6557968997445,5
23990,6557968997452,4
23991,6557968997469,6
42823,6557968997407,3
42824,6557968997476,3
23992,6557968997483,1
23994,6557968997520,2
23996,6557968997544,6
24000,6557968997582,2
24001,6557968997605,3
24018,6557968998220,11
24019,6557968998244,5
24020,6557968998268,11
24021,6557968998275,6
24022,6557968998282,11
24024,6557968998329,8
24025,6557968998336,4
24026,6557968998343,10
24027,6557968998350,3
42825,6557968998305,3
42826,6557968998312,2
26304,6557968999173,6
26303,6557968999159,3
24028,6557968999036,9
24029,6557968999050,3
24030,6557968999074,5
24031,6557968999081,14
24032,6557968999098,15
24033,6557968999104,6
24034,6557968999111,4
24035,6557968999128,10
24036,6557968999135,10
24077,6557968999852,5
24078,6557968999876,10
24079,6557968999890,7
24080,6557968999913,9
24081,6557968999920,4
24082,6557968999937,6
24084,6557968999951,4
24085,6557968999968,6
24086,6557968999975,5
42827,6557968999906,3
31646,6557969000311,4
31645,6557969000274,5
31451,6557969000335,3
26306,6557969000281,5
26305,6557969000229,5
24094,6557969000205,8
24095,6557969000243,7
24096,6557969000250,5
24097,6557969000267,8
24098,6557969000298,8
24099,6557969000304,8
24100,6557969000328,7
31529,6557969000458,1
24101,6557969000342,2
24102,6557969000366,2
24104,6557969000397,8
24106,6557969000410,1
24107,6557969000441,2
24108,6557969000465,2
31669,6557969000427,1
31670,6557969000434,1
31650,6557969000571,3
31464,6557969000540,2
31456,6557969000618,3
31455,6557969000533,3
24109,6557969000489,3
24110,6557969000502,4
24111,6557969000526,7
24112,6557969000557,3
24113,6557969000564,6
24114,6557969000588,4
24115,6557969000595,4
24116,6557969000601,3
24136,6557969001134,1
24137,6557969001141,1
24138,6557969001158,5
24141,6557969001202,4
24143,6557969001226,1
24144,6557969001233,41
24145,6557969001257,6
24146,6557969001271,1
24147,6557969001295,6
24148,6557969001301,2
24150,6557969001325,3
24151,6557969001332,3
24152,6557969001356,2
24153,6557969001363,1
35094,6557969001349,2
24154,6557969001370,2
24155,6557969001394,5
24157,6557969001424,1
24159,6557969001448,1
24160,6557969001455,1
24161,6557969001462,1
24162,6557969001479,1
24163,6557969001486,1
24164,6557969001493,1
24166,6557969001516,2
24167,6557969001530,2
24169,6557969001561,2
24170,6557969001578,3
24171,6557969001585,2
24172,6557969001592,1
24173,6557969001608,1
24174,6557969001615,2
24175,6557969001622,2
24176,6557969001639,1
30099,6557969001776,1
24177,6557969001653,3
24182,6557969001769,1
42831,6557969001677,1
42832,6557969001691,1
42833,6557969001745,1
24183,6557969001790,3
24184,6557969001813,3
24186,6557969001844,7
24187,6557969001851,3
24188,6557969001868,3
24189,6557969001875,4
24190,6557969001882,2
24191,6557969001905,9
24192,6557969001912,1
42835,6557969001899,2
42836,6557969001929,1
24208,6557969002131,10
24209,6557969002155,12
24210,6557969002179,9
24211,6557969002186,11
24212,6557969002209,5
24213,6557969002216,9
24214,6557969002223,4
24215,6557969002230,12
24216,6557969002254,3
42837,6557969002193,3
42838,6557969002247,3
42839,6557969002261,3
24217,6557969002292,1
24218,6557969002322,2
24219,6557969002339,1
24220,6557969002346,2
24221,6557969002353,2
24222,6557969002360,2
24226,6557969002407,1
32001,6557969002278,1
42840,6557969002315,1
24242,6557969002735,1
24243,6557969002742,5
24246,6557969002803,9
24248,6557969003602,7
24249,6557969003619,15
24250,6557969003626,4
24251,6557969003633,6
24252,6557969003640,5
24253,6557969003657,3
24254,6557969003664,3
24255,6557969003695,3
35233,6557969003565,7
35170,6557969003589,2
35171,6557969003688,1
35250,6557969003671,3
31441,6557969003800,3
31440,6557969003749,2
24256,6557969003701,7
24257,6557969003725,9
24258,6557969003756,5
24259,6557969003763,10
24260,6557969003770,3
24261,6557969003787,4
24262,6557969003794,5
24263,6557969003824,3
24264,6557969003831,5
42841,6557969003817,2
24265,6557969003848,4
24266,6557969003862,3
24267,6557969003893,1
24270,6557969003954,2
24271,6557969003961,2
24272,6557969003978,1
25733,6557969003886,4
42842,6557969003909,3
42843,6557969003916,3
42844,6557969003947,3
30100,6557969004791,6
24279,6557969004692,1
24280,6557969004715,5
24281,6557969004753,2
24282,6557969004760,3
24283,6557969004777,6
24284,6557969004807,6
24285,6557969004814,5
24286,6557969004821,7
25832,6557969004739,5
25833,6557969004746,6
25834,6557969004784,4
24298,6557969005385,2
24299,6557969005408,2
24300,6557969005422,2
24301,6557969005439,6
24303,6557969005453,4
24304,6557969005460,2
24305,6557969005477,6
24308,6557969005507,3
31309,6557969009260,7
31308,6557969009239,2
31307,6557969009192,4
26316,6557969009246,6
26315,6557969009215,7
26314,6557969009208,9
24323,6557969009130,4
24324,6557969009154,6
24325,6557969009178,6
24326,6557969009185,7
32019,6557969009222,4
32020,6557969009253,7
24327,6557969009277,5
24328,6557969009291,4
24329,6557969009314,2
24330,6557969009345,6
24331,6557969009352,3
24332,6557969009369,10
24333,6557969009376,3
24334,6557969009383,4
24335,6557969009390,7
24336,6557969009406,6
35224,6557969009321,4
42953,6557969009338,2
24377,6557969010242,3
31520,6557969010815,2
31519,6557969010716,2
31439,6557969010785,2
24390,6557969010730,4
24391,6557969010754,4
24392,6557969010761,3
24393,6557969010778,5
24394,6557969010792,3
24395,6557969010808,2
24396,6557969010822,3
24397,6557969010839,2
24398,6557969010846,2
24399,6557969011478,3
24400,6557969011492,3
24401,6557969011515,3
24402,6557969011539,7
24403,6557969011553,5
24404,6557969011560,8
24405,6557969011577,3
24406,6557969011584,4
24407,6557969011607,7
42845,6557969011522,3
42846,6557969011546,3
42847,6557969011591,2
24408,6557969011751,6
24409,6557969011775,6
24410,6557969011799,5
24411,6557969011812,3
24412,6557969011836,10
24413,6557969011843,7
24414,6557969011867,12
24415,6557969011874,7
24416,6557969011881,5
42848,6557969011805,3
42849,6557969011829,2
42850,6557969011850,2
26319,6557969012079,4
26318,6557969012062,4
26317,6557969012055,3
24417,6557969011942,3
24418,6557969011966,2
24419,6557969011980,2
24420,6557969011997,1
24421,6557969012000,2
24422,6557969012017,8
42851,6557969012024,2
42852,6557969012031,2
42853,6557969012048,2
31463,6557969025031,6
31254,6557969025017,8
31253,6557969024997,5
24429,6557969024942,10
24430,6557969024966,10
24431,6557969024980,5
24432,6557969025000,2
24433,6557969025024,5
24434,6557969025048,4
24435,6557969025055,9
24436,6557969025062,8
24437,6557969025079,8
29524,6557969040836,9
29523,6557969040805,8
29522,6557969040782,4
29521,6557969040775,5
26759,6557969040812,9
26553,6557969040744,13
24464,6557969040720,8
24465,6557969040768,11
24466,6557969040829,7
24467,6557969040843,5
33350,6557969040799,7
33288,6557969040850,7
24487,6557969136454,8
24488,6557969136461,8
24489,6557969136478,5
24490,6557969136485,11
24491,6557969136492,4
31674,6557969136515,5
24510,6557969136744,8
24511,6557969136751,1
24514,6557969136799,1
24546,6557969150948,13
24547,6557969150962,18
24548,6557969150993,19
24549,6557969151006,16
24550,6557969151013,17
24551,6557969151020,10
24552,6557969151037,15
24553,6557969151044,13
35234,6557969150924,18
35235,6557969150979,17
35236,6557969150986,13
35237,6557969151051,14
24555,6557968918068,2
24556,6557968918075,3
24558,6557968918099,3
24559,6557968918105,1
24560,6557968918334,6
24659,6557969070147,2
24660,6557969070154,2
24661,6557969070178,1
24662,6557969070185,1
42895,6557969070161,4
24937,6557968986746,1
25137,6557968996035,4
26037,6557969003138,7
26043,6557969003114,2
26217,6557969060025,2
26216,6557969060018,4
26215,6557969060001,2
26214,6557969059982,3
26213,6557969059975,2
26212,6557969059968,3
26211,6557969059937,1
26210,6557969059913,1
26209,6557969059890,2
41853,6557969059951,1
41854,6557969059999,2
26227,6557969066287,3
26226,6557969066270,2
26225,6557969066263,2
26224,6557969066256,2
26223,6557969066249,4
26222,6557969066232,2
26221,6557969066218,2
26220,6557969066195,5
26219,6557969066171,1
26218,6557969066157,2
41863,6557969066201,2
41864,6557969066225,2
26645,6557969058701,2
43172,6557969304440,6
43173,6557969304457,6
43174,6557969304464,9
43175,6557969304471,9
43176,6557969304488,7
26824,6557969163573,1
26822,6557969163559,4
26865,6557969163412,8
26864,6557969163405,18
26863,6557969163399,12
26862,6557969163382,14
26861,6557969163375,21
26860,6557969163368,40
26859,6557969163351,56
43194,6557969304648,19
43195,6557969304655,16
43196,6557969304662,16
43197,6557969304679,16
43198,6557969304686,19
26872,6557969163818,27
26871,6557969163801,18
26870,6557969163795,38
26869,6557969163788,40
26868,6557969163771,49
26867,6557969163764,98
26866,6557969163757,56
43211,6557969305140,15
43212,6557969305157,13
43213,6557969305164,10
43214,6557969305171,13
43215,6557969305188,11
31705,6557969066997,7
31706,6557969067017,6
31707,6557969067031,4
31708,6557969067048,5
31709,6557969067055,8
31710,6557969067062,8
31711,6557969067079,4
31712,6557969067086,7
31713,6557969067093,6
31714,6557969067109,5
31715,6557969067116,7
41868,6557969067123,2
31734,6557969132623,8
31802,6557969068182,2
31803,6557969068199,3
31805,6557969068212,1
31806,6557969068236,2
31812,6557969088326,3
31813,6557969088340,3
31817,6557969088388,3
31818,6557969088395,3
31819,6557969088401,6
35083,6557969088302,2
41950,6557969088418,1
41951,6557969088425,2
41952,6557969088432,1
31820,6557969105894,11
31821,6557969105917,15
31822,6557969105931,12
31823,6557969105948,10
31824,6557969105955,8
31825,6557969105962,7
31826,6557969105979,15
31827,6557969105993,10
31828,6557969106006,8
31829,6557969106013,7
31830,6557969106020,6
31855,6557969059883,1
31858,6557969088463,2
31860,6557969088494,7
31861,6557969088500,1
31866,6557969088579,1
41953,6557969088548,2
41954,6557969088555,1
31939,6557969160794,2
31940,6557969160800,3
31946,6557969160558,2
31948,6557969160640,6
31949,6557969160657,6
32606,6557969093245,3
32715,6557969152362,5
32776,6557969057919,6
43235,6557969057896,3
32810,6557969146095,1
32812,6557969146149,3
32815,6557969146170,1
32817,6557969146194,1
32818,6557969146200,1
41871,6557969146132,1
32821,6557969072653,1
32822,6557969072660,1
32823,6557969072677,1
32824,6557969072684,1
32825,6557969072691,2
32832,6557969072776,1
32833,6557969072813,2
32834,6557969072837,5
32835,6557969072844,4
41894,6557969072783,1
41895,6557969072790,2
41896,6557969072806,1
