product_id,stok_kodu,miktar
26800,BKO3922-KS,5
26799,BKO3921-KS,0
26499,LES296-KS,0
26341,BS1833-KS,3
26200,BS1822-KS,0
26199,BS1821-KS,1
26175,BS1802-KS,0
25996,SGK1097-KS,0
25926,BS1776,1
25465,ERK490,5
25455,ERK480,8
25302,BS1706,14
24883,EY214,11
20034,BKO3212,7
18113,EBR117,1
18091,LBS233,0
17837,EY109,7
10753,"Clariss Kutu",330
9707,BKO1748,6
9379,BKP1299,1
31187,ES1687-KS,3
31181,ES1681-KS,13
31173,ES1673-KS,5
31170,ES1670-KS,3
30885,EB2798,35
30701,EB2765-KS,16
30697,EB2761-KS,17
30696,EB2760-KS,16
30688,EB2752-KS,16
30686,EB2750-KS,17
30638,EB2715-KS,0
30627,EB2705-KS,13
30612,EK1228,0
30319,BKO4400-KS,2
30241,EB2666-KS,0
30227,EB2652-KS,5
29930,EK1220,1
29595,EB2569-KS,2
29559,EB2533-KS,5
28586,EB2367-KS,7
28579,EB2360-KS,13
28330,EB2267-KS,293
28311,EB2249-KS,1
28301,EB2238-KS,15
26325,EK1036-KS,0
25880,EB1892,6
25450,EB1784,2
24319,EB1693,11
24182,BRS272,2
24102,EB1690,11
23459,GG475,0
23089,EB1578,3
23076,EB1512,2
23074,EB1510,0
23073,EB1509,2
23056,EB1497,3
23053,EB1494,4
23047,EB1489,6
23030,EB1556,5
23024,EB1550,3
23019,EB1545,5
23002,EB1528,4
22996,EB1522,0
22818,EB1478,3
22792,EB1452,1
22072,SPK101,2
21592,ES1031,2
21347,EB1356,7
10754,KUTU,166
7583,BB975,19
31173,ES1673-KS,6
31170,ES1670-KS,2
30851,BYK1270-KS,76
30557,CBS388-KS,4
30507,BYK1189-KS,19
30500,BYK1182-KS,24
30383,BS2648-KS,5
30377,ES1612-KS,3
30322,BKO4403-KS,24
30245,EY237-KS,5
29973,BB2524,8
29707,BYK1090-KS,5
29706,BYK1088-KS,2
29704,BYK1086-KS,29
29696,BYK1078-KS,28
29684,BYK1066-KS,52
29682,BYK1064-KS,59
29288,ERK753-KS,23
29284,ERK749-KS,19
29029,BYK1003-KS,10
28159,BY841-KS,4
27697,ES1283-KS,3
26601,BKO3912-KS,3
24304,GG517,310
24162,BRS252,25
24089,EY201,17
20791,ERK267,3
9711,BKO1752,7
31197,BK2704,4
31191,BK2698,8
31190,BK2697,14
31154,BK2693,6
30599,ERK795-KS,8
30524,EY245-KS,4
30284,BB2643-KS,5
28159,BY841-KS,3
27284,EB2158-KS,3
26418,BK2244,10
25497,EY224,0
25263,BS1725,1
24162,BRS252,26
17859,EY131,13
31203,BK2710,10
10753,"Clariss Kutu",329
31023,BKO4518-KS,29
30848,BYK1267-KS,22
30847,BYK1266-KS,29
30814,BYK1257-KS,33
30813,BYK1256-KS,31
30590,BS2676-KS,9
30461,BB2678-KS,2
29706,BYK1088-KS,1
29212,BKP4290-KS,3
27890,ES1383-KS,7
26955,BS1849-KS,4
23465,GG481,0
21246,EKP133,14
31178,ES1678-KS,11
31158,SGK1240,3
30686,EB2750-KS,16
30518,ERK790-KS,2
30442,EB2677-KS,10
30440,EB2675-KS,13
30329,BKO4410-KS,1
30291,BB2650-KS,8
30246,EY238-KS,8
30200,ERK774-KS,1
29988,BB2539,5
29835,EB2600-KS,14
29144,HH1034-KS,4
29108,HH998-KS,1
27773,ES1334-KS,5
26006,SGK1107-KS,7
23087,EB1576,8
14575,GG394,9
31189,ES1689-KS,1
31091,BKP4768-KS,13
30371,ES1606-KS,2
30247,EY239-KS,33
25497,EY224,50
25252,BS1699,4
24154,BRS244,27
24089,EY201,37
22309,EY175,62
22247,BS1559,11
18222,EY149,31
18217,EY144,23
10753,"Clariss Kutu",326
31189,ES1689-KS,0
31178,ES1678-KS,8
31130,SGK1232-KS,2
30829,EY262-KS,11
30824,EY257-KS,30
30822,EY255-KS,12
30604,EY252-KS,4
30603,EY251-KS,30
30558,CBS389-KS,1
30524,EY245-KS,2
30518,ERK790-KS,12
30244,EY236-KS,25
29920,EK1211,0
29836,EB2601-KS,6
28061,BS1962-KS,9
28059,BS1960-KS,4
25497,EY224,30
24094,EY206,6
24090,EY202,6
24088,EY200,10
22309,EY175,44
18222,EY149,16
17857,EY129,18
17844,EY116,9
10753,"Clariss Kutu",325
31039,BB2784-KS,4
31023,BKO4518-KS,28
30863,ERK856-KS,5
30781,BB2720-KS,31
30603,EY251-KS,29
30502,BYK1184-KS,3
30498,BYK1180-KS,31
30206,ERK780-KS,14
30033,MCN785-KS,9
29703,BYK1085-KS,17
29684,BYK1066-KS,51
29154,HH1044-KS,5
29073,BYK1047-KS,2
29062,BYK1036-KS,8
29029,BYK1003-KS,9
28980,BYK954-KS,16
28159,BY841-KS,2
27906,BY817-KS,11
27127,HH839-KS,3
25300,BS1704,5
25139,BS1646,19
24301,GG514,25
21248,EKP135,14
18646,BS1192,4
31185,ES1685-KS,5
30944,ES1650-KS,9
30860,SGK1202-KS,0
30578,SGK1183-KS,4
28276,EK1098,0
28172,BS1981-KS,4
28024,BB1986,17
26958,BS1852-KS,10
17841,EY113,4
31209,BK2716,5
31207,BK2714,1
31206,BK2713,5
31205,BK2712,4
31204,BK2711,9
31203,BK2710,9
31201,BK2708,17
31200,BK2707,3
31199,BK2706,17
31197,BK2704,3
31196,BK2703,8
31194,BK2701,9
31193,BK2700,4
31189,ES1689-KS,20
31187,ES1687-KS,21
31186,ES1686-KS,4
31185,ES1685-KS,4
31183,ES1683-KS,5
31181,ES1681-KS,12
31178,ES1678-KS,3
31175,ES1675-KS,2
31172,ES1672-KS,5
31171,ES1671-KS,21
31170,ES1670-KS,22
31148,BK2687,4
31132,SGK1234-KS,4
31123,SGK1225-KS,6
31113,BKP4790-KS,2
31108,BKP4785-KS,3
31090,BKP4767-KS,1
31089,BKP4766-KS,2
31088,BKP4765-KS,1
31071,BKP4748-KS,2
31055,BKP4732-KS,8
31049,BB2794-KS,2
31048,BB2793-KS,1
31047,BB2792-KS,2
31007,BKO4502-KS,28
31006,BKO4501-KS,14
30961,SGK1217-KS,3
30946,ES1652-KS,8
30921,BK2674,1
30871,ERK863-KS,16
30855,SGK1197-KS,7
30835,BKO4489-KS,31
30781,BB2720-KS,30
30776,BB2715-KS,16
30693,EB2757-KS,15
30689,EB2753-KS,16
30672,EB2736-KS,8
30670,EB2734-KS,7
30641,EB2718-KS,5
30572,BB2691-KS,119
30518,ERK790-KS,11
30507,BYK1189-KS,18
30502,BYK1184-KS,1
30500,BYK1182-KS,23
30480,SGK1177-KS,5
30464,BB2681-KS,12
30351,BKO4432-KS,2
30338,BKO4419-KS,5
30304,BB2663-KS,12
30265,BB2624-KS,1
30204,ERK778-KS,18
30201,ERK775-KS,19
30106,MCN857-KS,6
30062,MCN814-KS,5
30015,MCN767-KS,9
30011,MCN763-KS,6
29989,BB2540,24
29983,BB2534,24
29855,EB2620-KS,16
29779,EK1201,7
29682,BYK1064-KS,58
29382,BKP4353-KS,2
29346,EB2511-KS,7
29283,ERK748-KS,44
29171,HH1061-KS,2
29161,HH1051-KS,2
29118,HH1008-KS,6
28385,EB2282,2
28332,EB2269-KS,466
28324,EB2261-KS,235
28281,EK1103,2
28274,EK1096,6
28264,EK1086,3
28183,BK2371,2
28153,BKP4252-KS,1
27791,ES1352-KS,1
27300,EB2174-KS,3
27174,HH846-KS,3
26810,BKP3981-KS,8
26807,BKP3978-KS,9
26806,BKP3977-KS,1
26739,SN404-KS,3
26720,SN387-KS,10
26348,SCB1021-KS,11
25142,BS1649,19
25139,BS1646,18
22675,EK913,1
21644,BB1631,5
21564,EB1387,4
21348,EB1357,2
21242,EKP129,0
20846,SN310,2
20837,SN301,1
19836,SN280,6
19186,BB1494,20
18024,LBS191,1
15159,BS963,12
14954,BKP2168,2
14816,CBS225,1
10753,"Clariss Kutu",322
6309,AN198,3
4188,BKP681,2
31197,BK2704,2
31171,ES1671-KS,20
31156,BK2695,8
31151,BK2690,0
31146,BK2685,10
31114,BKP4791-KS,5
30748,BKO4466-KS,40
30326,BKO4407-KS,1
26769,SN434-KS,14
24612,BKO3647,7
21939,TSH784,5
31242,BKO4537-KS,34
31240,BKO4535-KS,12
31237,BKO4532-KS,31
31221,BKO4521-KS,34
31185,ES1685-KS,2
31183,ES1683-KS,4
31178,ES1678-KS,2
31173,ES1673-KS,5
31170,ES1670-KS,21
31035,BB2780-KS,2
31022,BKO4517-KS,18
31021,BKO4516-KS,25
31018,BKO4513-KS,9
30914,EB2821,21
30851,BYK1270-KS,74
30850,BYK1269-KS,30
30846,BYK1265-KS,29
30841,BKO4493-KS,12
30840,BKO4492-KS,35
30833,BKO4487-KS,23
30831,BKO4485-KS,17
30819,BYK1262-KS,12
30782,BB2721-KS,33
30777,BB2716-KS,46
30776,BB2715-KS,15
30775,BB2714-KS,29
30771,BB2710-KS,43
30764,BKO4482-KS,37
30763,BKO4481-KS,35
30760,BKO4478-KS,26
30756,BKO4474-KS,35
30752,BKO4470-KS,43
30747,BKO4465-KS,48
30746,BKO4464-KS,47
30744,BKO4462-KS,48
30740,BKO4458-KS,38
30736,BKO4454-KS,42
30735,BKO4453-KS,47
30734,BKO4452-KS,39
30733,BKO4451-KS,41
30732,BKO4450,47
30461,BB2678-KS,1
30423,BKO4440-KS,8
30419,BKO4436-KS,8
30418,BKO4435-KS,12
30342,BKO4423-KS,2
30337,BKO4418-KS,1
30334,BKO4415-KS,10
30321,BKO4402-KS,17
30319,BKO4400-KS,0
30312,BB2671-KS,6
30307,BB2666-KS,0
30306,BB2665-KS,10
30302,BB2661-KS,4
30300,BB2659-KS,10
30289,BB2648-KS,10
30253,BB2612-KS,0
30251,BB2610-KS,0
30140,BB2573-KS,7
30139,BB2572-KS,8
30134,BB2567-KS,4
29986,BB2537,2
29980,BB2531,13
29973,BB2524,7
29909,BB2516-KS,3
29898,BKO4393-KS,16
29742,BKP4478-KS,1
29733,BKP4469-KS,4
29477,BKO4198-KS,1
29449,BKP4420-KS,4
29385,BKP4356-KS,6
29373,BKP4344-KS,4
29369,BKP4340-KS,4
29030,BYK1004-KS,9
29000,BYK974-KS,33
28751,BKO4172-KS,34
28545,BB2388-KS,0
28118,BKP4217-KS,4
28023,BB1985,23
27972,BKP4206-KS,4
27906,BY817-KS,9
27619,ERK656-KS,0
27001,BY386,8
26805,BKO3927-KS,3
25047,BKO3815,2
24824,BKO3733,2
21329,EB1338,9
20029,BKO3207,8
13089,BKO2411,1
6715,BB905,6
858,BB268,0
31203,BK2710,7
30512,BS2669-KS,2
31241,BKO4536-KS,39
31189,ES1689-KS,19
31183,ES1683-KS,3
31170,ES1670-KS,20
30507,BYK1189-KS,17
29854,EB2619-KS,8
29449,BKP4420-KS,3
29387,BKP4358-KS,1
29117,HH1007-KS,4
27972,BKP4206-KS,3
27969,BKP4203-KS,12
27967,BKP4201-KS,15
27966,BKP4200-KS,6
27965,BKP4199-KS,2
27964,BKP4198-KS,9
26811,BKP3982-KS,7
25139,BS1646,16
15236,BKP2205,7
14955,BKP2169,5
13821,BKP1969,1
10753,"Clariss Kutu",321
31107,BKP4784-KS,2
30769,BB2708-KS,33
30760,BKO4478-KS,23
30499,BYK1181-KS,15
30498,BYK1180-KS,30
30482,SGK1179-KS,12
30480,SGK1177-KS,4
30431,BKO4448-KS,1
30425,BKO4442-KS,0
30422,BKO4439-KS,6
30268,BB2627-KS,7
29980,BB2531,12
29977,BB2528,0
29972,BB2523,18
29893,BKO4388-KS,7
29736,BKP4472-KS,2
29734,BKP4470-KS,3
29720,BKP4456-KS,0
29719,BKP4455-KS,0
29704,BYK1086-KS,28
29703,BYK1085-KS,15
29682,BYK1064-KS,56
29390,BKP4361-KS,0
29388,BKP4359-KS,0
29385,BKP4356-KS,3
29373,BKP4344-KS,1
29372,BKP4343-KS,0
29205,BKP4283-KS,1
29178,HH1068-KS,3
29146,HH1036-KS,2
29142,HH1032-KS,0
29017,BYK991-KS,4
28172,BS1981-KS,3
28130,BKP4229-KS,7
28122,BKP4221-KS,1
28024,BB1986,16
27994,HH919-KS,0
27971,BKP4205-KS,0
27949,EK1072,1
27487,BKO4047-KS,0
27348,ES1189-KS,1
27195,HH867-KS,0
27193,HH865-KS,0
27191,HH863-KS,2
27189,HH861-KS,0
27188,HH860-KS,0
27173,HH845-KS,23
27090,HH802-KS,15
27089,HH801-KS,8
26963,BS1857-KS,1
26823,BKP3994-KS,7
26342,BS1834-KS,3
25992,SGK1093-KS,1
25403,BKP3829,0
24304,GG517,309
23384,SGK975,1
22690,HH614,1
22661,HH606,0
20739,HH395,0
19462,SGK931,2
19072,ES931,0
17849,EY121,21
17844,EY116,8
17261,SGK626,1
16899,CBS263,6
15343,BKP2222,0
15242,BKP2211,0
14954,BKP2168,0
14843,BKP2096,0
31184,ES1684-KS,17
31040,BB2785-KS,1
30552,CBS383-KS,3
29696,BYK1078-KS,16
29293,ERK758-KS,47
29172,HH1062-KS,7
26214,ERK481-KS,2
24187,BRS277,5
10753,"Clariss Kutu",320
31134,SGK1236-KS,2
30627,EB2705-KS,12
30247,EY239-KS,32
29995,MCN747-KS,4
28740,HH941-KS,5
28329,EB2266-KS,120
27174,HH846-KS,2
27076,BKP4019-KS,13
25310,BS1714,1
23381,SGK972,1
17858,EY130,13
31242,BKO4537-KS,32
31209,BK2716,3
31203,BK2710,5
31198,BK2705,4
31184,ES1684-KS,16
31181,ES1681-KS,11
31172,ES1672-KS,4
31170,ES1670-KS,19
31086,BKP4763-KS,6
31081,BKP4758-KS,4
31079,BKP4756-KS,3
31066,BKP4743-KS,0
31057,BKP4734-KS,6
31041,BB2786-KS,0
31021,BKO4516-KS,22
31001,ES1663-KS,5
30912,EB2819,21
30841,BKO4493-KS,9
30840,BKO4492-KS,31
30835,BKO4489-KS,28
30775,BB2714-KS,27
30760,BKO4478-KS,19
30751,BKO4469-KS,27
30750,BKO4468-KS,45
30747,BKO4465-KS,45
30746,BKO4464-KS,44
30740,BKO4458-KS,35
30738,BKO4456-KS,38
30572,BB2691-KS,118
30567,CBS398-KS,4
30464,BB2681-KS,11
30394,BS2659-KS,3
30393,BS2658-KS,0
30385,BS2650-KS,1
30374,ES1609-KS,3
30372,ES1607-KS,11
30371,ES1606-KS,1
30327,BKO4408-KS,4
30322,BKO4403-KS,21
30312,BB2671-KS,4
30306,BB2665-KS,8
30263,BB2622-KS,5
30122,BB2555-KS,4
29994,BB2545,4
29988,BB2539,1
29980,BB2531,9
29976,BB2527,5
29973,BB2524,4
29906,BB2513-KS,0
29903,BKO4398-KS,8
29901,BKO4396-KS,2
29885,BKO4380-KS,6
29784,EK1206,5
29750,BKP4486-KS,3
29553,EB2527-KS,3
29552,EB2526-KS,10
29483,BKO4204-KS,2
29446,BKP4417-KS,2
29445,BKP4416-KS,0
29431,BKP4402-KS,1
29403,BKP4374-KS,2
29402,BKP4373-KS,4
29380,BKP4351-KS,0
29258,BKP4336-KS,3
29257,BKP4335-KS,2
29255,BKP4333-KS,1
29253,BKP4331-KS,5
29252,BKP4330-KS,4
29247,BKP4325-KS,4
29246,BKP4324-KS,2
29245,BKP4323-KS,4
29244,BKP4322-KS,1
29235,BKP4313-KS,5
29228,BKP4306-KS,5
29221,BKP4299-KS,8
29196,HH1086-KS,7
29175,HH1065-KS,1
29138,HH1028-KS,3
28761,BB2414-KS,3
28703,BKP4269-KS,11
28701,BKP4267-KS,15
28700,BKP4266-KS,14
28584,EB2365-KS,4
28408,ES1436-KS,0
28060,BS1961-KS,13
28059,BS1960-KS,3
27967,BKP4201-KS,12
27966,BKP4200-KS,5
27895,ES1387-KS,22
27778,ES1339-KS,5
27176,HH848-KS,1
27079,BKP4022-KS,11
27077,BKP4020-KS,5
27075,BKP4018-KS,9
26546,EB2039-KS,4
25589,EB1880,17
24611,BKO3646,6
24607,BKO3642,20
24606,BKO3641,1
24603,BKO3638,0
24602,BKO3637,3
24600,BKO3635,8
24599,BKO3634,6
24598,BKO3633,3
24596,BKO3631,1
24092,EY204,10
23941,ERK438,3
22601,HH578,0
22201,BS1510,1
21336,EB1345,0
20044,BKO3222,1
20034,BKO3212,4
31237,BKO4532-KS,30
31234,BKO4530-KS,39
31184,ES1684-KS,17
31076,BKP4753-KS,19
30990,EB2867,9
30742,BKO4460-KS,40
30523,EY244-KS,6
29820,TSH949-KS,4
28159,BY841-KS,1
26741,SN406-KS,8
24090,EY202,4
23588,TSH945,3
23577,TSH933,8
23571,TSH927,3
23561,TSH917,6
23552,TSH908,11
23537,TSH905,1
23536,TSH904,15
23530,TSH898,9
23529,TSH897,14
23526,TSH894,13
22524,TSH858,1
22520,TSH854,1
22506,TSH840,2
22500,TSH834,1
6751,BB928,8
6717,BB907,12
31264,BK2720,23
31258,ERK869-KS,19
31205,BK2712,3
31202,BK2709,5
31153,BK2692,7
31108,BKP4785-KS,2
31099,BKP4776-KS,4
31094,BKP4771-KS,4
31042,BB2787-KS,5
31036,BB2781-KS,1
30869,ERK862-KS,7
30863,ERK856-KS,3
30844,BKO4496-KS,24
30841,BKO4493-KS,8
30840,BKO4492-KS,29
30835,BKO4489-KS,27
30766,BKO4484-KS,36
30765,BKO4483-KS,37
30762,BKO4480-KS,39
30760,BKO4478-KS,17
30759,BKO4477-KS,8
30746,BKO4464-KS,43
30745,BKO4463-KS,45
30742,BKO4460-KS,38
30741,BKO4459-KS,43
30740,BKO4458-KS,34
30733,BKO4451-KS,40
30553,CBS384-KS,4
30523,EY244-KS,7
30502,BYK1184-KS,0
30462,BB2679-KS,14
30419,BKO4436-KS,7
30325,BKO4406-KS,7
30324,BKO4405-KS,3
30322,BKO4403-KS,19
30321,BKO4402-KS,15
29898,BKO4393-KS,15
29704,BYK1086-KS,27
29029,BYK1003-KS,8
28734,SN459-KS,1
28733,SN458-KS,2
28728,SN453-KS,4
28727,SN452-KS,6
28172,BS1981-KS,2
28073,BS1974-KS,18
28069,BS1970-KS,2
28059,BS1960-KS,2
28058,BS1959-KS,8
28035,BS1936-KS,7
26772,SN437-KS,2
26767,SN432-KS,7
26515,EB2008-KS,7
26341,BS1833-KS,2
25589,EB1880,16
25142,BS1649,18
25141,BS1648,19
25118,BS1625,12
24180,BRS270,2
24173,BRS263,3
24170,BRS260,21
24090,EY202,5
31187,ES1687-KS,20
30972,EB2849,133
30922,BK2675,2
30523,EY244-KS,9
30499,BYK1181-KS,14
29684,BYK1066-KS,50
29682,BYK1064-KS,55
27008,EK1046,5
25497,EY224,31
24090,EY202,7
7583,BB975,18
31291,BS2727,20
31290,BS2726,20
31289,BS2725,20
31288,BS2724,20
31287,BS2723,20
29553,EB2527-KS,15
17859,EY131,12
31251,ES1700-KS,13
31250,ES1699-KS,15
31249,ES1698-KS,12
31248,ES1697-KS,15
31247,ES1696-KS,14
31189,ES1689-KS,18
31188,ES1688-KS,18
31187,ES1687-KS,17
31186,ES1686-KS,3
31185,ES1685-KS,1
31184,ES1684-KS,14
31183,ES1683-KS,1
31177,ES1677-KS,6
31174,ES1674-KS,4
31173,ES1673-KS,3
31172,ES1672-KS,2
31171,ES1671-KS,17
31170,ES1670-KS,16
31169,BS2684,7
31017,BKO4512-KS,7
30944,ES1650-KS,6
30779,BB2718-KS,20
30444,EB2679-KS,3
30439,EB2674-KS,8
28439,ES1458-KS,5
28432,ES1453-KS,5
24301,GG514,24
18676,BS1222,2
17858,EY130,12
31273,BK2729,23
31272,BK2728,22
31268,BK2724,23
31267,BK2723,11
31263,BK2719,23
31253,EB2869,11
31245,BYK1291-KS,238
31241,BKO4536-KS,38
31234,BKO4530-KS,38
31226,BKO4526-KS,39
31209,BK2716,2
31205,BK2712,2
31203,BK2710,4
31170,ES1670-KS,15
31142,BK2681,4
31123,SGK1225-KS,5
31121,BKP4798-KS,3
31119,BKP4796-KS,5
31093,BKP4770-KS,4
31076,BKP4753-KS,18
31053,BKP4730-KS,4
31039,BB2784-KS,3
31034,BB2779-KS,1
31032,BB2777-KS,2
30980,EB2857,23
30963,SGK1219-KS,5
30937,EB2837,6
30873,BK2654,9
30869,ERK862-KS,6
30859,SGK1201-KS,3
30853,BYK1272-KS,71
30852,BYK1271-KS,57
30850,BYK1269-KS,25
30849,BYK1268-KS,53
30847,BYK1266-KS,27
30845,BYK1264-KS,73
30816,BYK1259-KS,32
30815,BYK1258-KS,29
30748,BKO4466-KS,39
30659,BB2697-KS,6
30658,BB2696-KS,2
30572,BB2691-KS,117
30506,BYK1188-KS,18
30496,BYK1178-KS,16
30495,BYK1177-KS,30
30418,BKO4435-KS,11
30327,BKO4408-KS,3
30322,BKO4403-KS,18
30288,BB2647-KS,7
30287,BB2646-KS,10
30258,BB2617-KS,2
30222,EB2647-KS,2
30126,BB2559-KS,2
30109,BB2547-KS,8
30098,MCN849-KS,8
30097,MCN848-KS,7
30065,MCN817-KS,2
30063,MCN815-KS,8
30062,MCN814-KS,4
30047,MCN799-KS,8
30042,MCN794-KS,0
29930,EK1220,0
29927,EK1217,0
29697,BYK1079-KS,1
29555,EB2529-KS,2
29291,ERK756-KS,41
29287,ERK752-KS,40
29199,HH1089-KS,5
29190,HH1080-KS,9
29171,HH1061-KS,1
29109,HH999-KS,7
28997,BYK971-KS,21
28819,HH951-KS,15
28740,HH941-KS,4
28727,SN452-KS,5
28714,HH928-KS,12
28130,BKP4229-KS,6
28025,BB1987,31
27980,BKP4214-KS,14
27959,EB2217-KS,52
27479,BKO4039-KS,10
27179,HH851-KS,2
27113,HH825-KS,12
27102,HH814-KS,14
27059,BKP4002-KS,3
27001,BY386,6
26156,BKP3973-KS,8
26082,BKO3851-KS,21
25929,BS1779-EB,3
25888,EB1900,8
25620,BKP3934,10
25142,BS1649,17
25141,BS1648,18
25139,BS1646,14
24703,BB1828,2
24190,BRS280,1
24165,BRS255,16
24164,BRS254,5
24162,BRS252,24
24160,BRS250,0
24150,BRS240,3
23945,ERK442,4
22667,HH611,4
22616,HH591,11
22440,BKP3104,16
22309,EY175,43
21822,BB1707,8
21249,EKP136,7
20880,SN324,1
20102,BKP2820,1
17850,EY122,1
17525,BLDV165,1
14955,BKP2169,4
7583,BB975,17
31203,BK2710,3
31191,BK2698,6
31177,ES1677-KS,5
31171,ES1671-KS,16
31154,BK2693,5
30972,EB2849,132
30922,BK2675,1
30669,EB2733-KS,10
30523,EY244-KS,7
29988,BB2539,0
27008,EK1046,4
25497,EY224,30
24090,EY202,5
5533,EB697,10
31247,ES1696-KS,12
31223,BKO4523-KS,35
31186,ES1686-KS,2
31170,ES1670-KS,13
31025,BKO4520-KS,26
30999,ES1661-KS,0
30939,EB2839,33
30769,BB2708-KS,32
30601,ERK797-KS,7
30597,ERK793-KS,9
30557,CBS388-KS,2
30521,EY242-KS,0
30507,BYK1189-KS,16
30498,BYK1180-KS,29
30493,BYK1175-KS,32
30462,BB2679-KS,13
30291,BB2650-KS,7
30267,BB2626-KS,11
30265,BB2624-KS,0
30021,MCN773-KS,6
29985,BB2536,8
29888,BKO4383-KS,0
29880,BKO4375-KS,35
29704,BYK1086-KS,26
29703,BYK1085-KS,12
29682,BYK1064-KS,53
29190,HH1080-KS,8
29144,HH1034-KS,3
29132,HH1022-KS,6
29023,BYK997-KS,12
28997,BYK971-KS,20
28979,BYK953-KS,2
28974,BYK948-KS,7
28972,BYK946-KS,18
28966,BYK940-KS,9
28751,BKO4172-KS,33
28454,ES1469-KS,7
28390,EB2287,5
28159,BY841-KS,0
27906,BY817-KS,8
27817,ES1375-KS,5
27808,ES1369-KS,4
27793,ES1354-KS,9
27405,GG648-KS,6
24371,EB1711,3
24302,GG515,149
24298,GG511,203
22309,EY175,41
21612,BB1594,9
20877,SN321,11
18217,EY144,21
18131,EBR135,14
17841,EY113,3
17517,BLDV157,1
16878,CBS241,6
11695,BS785,3
10754,KUTU,165
10753,"Clariss Kutu",319
31164,SGK1246,0
30959,SGK1215-KS,0
28404,ES1432-KS,2
27327,EB2201-KS,13
15464,BS1063,2
30200,ERK774-KS,21
27025,EY231-KS,33
17841,EY113,18
31280,BK2736,8
31279,BK2735,20
31278,BK2734,20
31277,BK2733,20
31276,BK2732,8
31275,BK2731,20
31274,BK2730,20
31273,BK2729,19
31272,BK2728,18
31271,BK2727,20
31270,BK2726,20
31269,BK2725,20
31268,BK2724,19
31267,BK2723,7
31266,BK2722,8
31265,BK2721,20
31264,BK2720,19
31263,BK2719,19
31262,BK2718,20
31261,BK2717,8
10753,"Clariss Kutu",279
31242,BKO4537-KS,31
31221,BKO4521-KS,33
31171,ES1671-KS,12
31129,SGK1231-KS,6
31111,BKP4788-KS,1
30963,SGK1219-KS,4
30960,SGK1216-KS,5
30840,BKO4492-KS,28
30822,EY255-KS,11
30814,BYK1257-KS,32
30809,BYK1252-KS,33
30778,BB2717-KS,48
30698,EB2762-KS,15
30692,EB2756-KS,15
30498,BYK1180-KS,28
30465,BB2682-KS,12
30362,SGK1168-KS,8
30267,BB2626-KS,10
30263,BB2622-KS,4
30249,BB2608-KS,9
30120,BB2553-KS,5
29985,BB2536,7
29982,BB2533,7
29911,BB2518-KS,3
29862,EB2627-KS,8
29682,BYK1064-KS,29
29432,BKP4403-KS,4
29430,BKP4401-KS,3
29382,BKP4353-KS,1
29008,BYK982-KS,14
28110,ES1405-KS,3
28090,EG658-KS,1
26825,BKP3996-KS,3
25531,BS1768,4
25286,BS1749,10
25139,BS1646,13
25019,BKP3771,5
24713,BB1838,2
24606,BKO3641,0
19039,BKO3042,10
17859,EY131,11
13501,ES774,1
13500,ES773,0
31271,BK2727,19
31246,BYK1292-KS,168
31245,BYK1291-KS,72
31232,ES1693-KS,9
31202,BK2709,4
26748,SN413-KS,7
24302,GG515,148
24301,GG514,23
24300,GG513,284
22314,EY180,4
31260,ERK871-KS,17
31257,ERK868-KS,16
31249,ES1698-KS,11
31247,ES1696-KS,10
31211,EY265-KS,15
31184,ES1684-KS,13
31176,ES1676-KS,18
31166,BS2681,7
31148,BK2687,3
31023,BKO4518-KS,23
30974,EB2851,219
30826,EY259-KS,1
30824,EY257-KS,25
30822,EY255-KS,9
30605,EY253-KS,3
30604,EY252-KS,1
30603,EY251-KS,24
30520,EY241-KS,2
30518,ERK790-KS,7
30506,BYK1188-KS,17
30480,SGK1177-KS,3
30306,BB2665-KS,7
30258,BB2617-KS,1
30247,EY239-KS,29
30245,EY237-KS,2
30229,EB2654-KS,3
30200,ERK774-KS,20
30018,MCN770-KS,9
29974,BB2525,10
29846,EB2611-KS,14
29682,BYK1064-KS,26
29296,ERK761-KS,41
29294,ERK759-KS,46
29291,ERK756-KS,36
29068,BYK1042-KS,9
29030,BYK1004-KS,8
28997,BYK971-KS,19
28878,BK2441,4
27969,BKP4203-KS,11
27792,ES1353-KS,7
27714,ES1300-KS,1
27660,BS1897-KS,3
27484,BKO4044-KS,1
27479,BKO4039-KS,5
26890,BKO3947-KS,5
25536,BS1772,8
25497,EY224,25
24743,BKO3429,5
24299,GG512,99
24297,GG510,175
24094,EY206,5
23571,TSH927,2
21573,EB1396,8
20847,SN311,12
18851,BR357,7
30200,ERK774-KS,21
29988,BB2539,12
31218,EY272-KS,18
31211,EY265-KS,13
30942,EB2842,9
30941,EB2841,10
30935,EB2835,32
30901,EB2811,21
30869,ERK862-KS,4
30824,EY257-KS,23
30729,EB2793-KS,13
30728,EB2792-KS,0
30727,EB2791-KS,0
30718,EB2782-KS,6
30712,EB2776-KS,5
30701,EB2765-KS,14
30695,EB2759-KS,15
30692,EB2756-KS,13
30680,EB2744-KS,10
30678,EB2742-KS,21
30627,EB2705-KS,10
30618,EB2696-KS,2
30450,EB2685-KS,8
30440,EB2675-KS,11
30235,EB2660-KS,0
30202,ERK776-KS,13
30201,ERK775-KS,17
29862,EB2627-KS,6
29858,EB2623-KS,12
29846,EB2611-KS,12
29834,EB2599-KS,6
